molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,pIC50,Classification
CHEMBL101052,COc1ccc(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)cc1,IC50,=,36000.0,nM,409.4900000000001,3.2737000000000016,3.0,8.0,4.443697499232712,0
CHEMBL260416,O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Br)c3)ccc12)C1CC1,IC50,=,2.0,nM,373.21000000000015,3.4415000000000004,3.0,4.0,8.698970004336019,1
CHEMBL84944,CC(C)C(CO)Nc1nc(NCc2cccc(O)c2)c2ncn(C(C)C)c2n1,IC50,=,30.0,nM,384.4840000000001,3.1537000000000015,4.0,8.0,7.522878745280337,1
CHEMBL419720,CN(C)CC(O)COc1ccc(Nc2ncc(Br)c(N(CCCC(F)(F)F)c3ccccc3)n2)cc1,IC50,=,200.0,nM,568.4380000000002,5.764600000000005,2.0,7.0,6.698970004336019,0
CHEMBL260929,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,IC50,=,497.0,nM,266.30400000000003,2.906500000000001,3.0,2.0,6.303643611266668,0
CHEMBL86066,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21,IC50,=,8000.0,nM,326.4040000000001,2.4235,3.0,7.0,5.096910013008056,0
CHEMBL101311,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,IC50,=,1000.0,nM,448.3540000000001,4.571900000000003,3.0,7.0,6.0,0
CHEMBL100675,Cc1ccc(Cl)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1,IC50,=,22000.0,nM,427.9360000000002,4.2269200000000025,3.0,7.0,4.657577319177793,0
CHEMBL260231,O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,IC50,=,639.0,nM,363.2400000000002,3.7974000000000014,2.0,4.0,6.1944991418416,0
CHEMBL99689,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3C#N)n2)cc1,IC50,=,4000.0,nM,404.4740000000001,3.136780000000001,3.0,8.0,5.3979400086720375,0
CHEMBL100811,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3Br)ncn2)cc1,IC50,=,28000.0,nM,458.36000000000007,4.027600000000002,3.0,7.0,4.552841968657781,0
CHEMBL328623,Cc1ccc(F)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1,IC50,=,81000.0,nM,411.48100000000017,3.712620000000003,3.0,7.0,4.0915149811213505,0
CHEMBL260163,O=C(Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12)C1CC1,IC50,=,5.0,nM,293.3260000000001,3.2840000000000016,3.0,3.0,8.301029995663981,1
CHEMBL421207,O=C(Nc1n[nH]c2cc(-c3ccco3)ccc12)C1CC1,IC50,=,631.0,nM,267.288,3.171400000000001,2.0,3.0,6.199970640755866,0
CHEMBL427909,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(-c3ccccc3)cc12)C1CC1,IC50,=,5.0,nM,370.41200000000015,4.346000000000002,3.0,4.0,8.301029995663981,1
CHEMBL315837,CC(C)n1cnc2c(NC3CCCC3)nc(NCCCO)nc21,IC50,=,900.0,nM,318.42500000000007,2.5560000000000005,3.0,7.0,6.045757490560675,0
CHEMBL83980,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc21,IC50,=,800.0,nM,340.43100000000015,2.8136000000000005,3.0,7.0,6.096910013008056,0
CHEMBL101156,CN(C)CC(O)COc1ccc(Nc2nccc(N(CCC#N)c3cc(Cl)ccc3Cl)n2)cc1,IC50,=,3000.0,nM,501.4180000000003,4.880080000000004,2.0,8.0,5.522878745280337,0
CHEMBL101473,Cc1cnc(Nc2ccc(OCC(O)CN(C)C)cc2)nc1Nc1ccccc1,IC50,=,8000.0,nM,393.49100000000004,3.573520000000002,3.0,7.0,5.096910013008056,0
CHEMBL260928,O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1,IC50,=,484.0,nM,283.3560000000001,3.6399000000000017,2.0,3.0,6.315154638355588,0
CHEMBL99687,Cc1ccc(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)cc1,IC50,=,26000.0,nM,393.4910000000001,3.573520000000002,3.0,7.0,4.585026652029182,0
CHEMBL84140,CC(C)n1cnc2c(N)nc(NCCCO)nc21,IC50,=,2400.0,nM,250.30599999999998,0.7836999999999998,3.0,7.0,5.619788758288394,0
CHEMBL101887,CN(C)CC(O)COc1ccc(Nc2nccc(N(CCCC(F)(F)F)c3cc(Cl)ccc3Cl)n2)cc1,IC50,=,12000.0,nM,558.4320000000002,6.308900000000006,2.0,7.0,4.920818753952375,0
CHEMBL407981,CCN1CCN(CCCC(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1,IC50,=,60.0,nM,487.4020000000002,3.449200000000001,3.0,6.0,7.221848749616356,1
CHEMBL259838,O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Cl)c3)ccc12)C1CC1,IC50,=,2.0,nM,328.7590000000001,3.3324000000000007,3.0,4.0,8.698970004336019,1
CHEMBL101868,COc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,IC50,=,85000.0,nM,409.4900000000001,3.2737000000000016,3.0,8.0,4.070581074285707,0
CHEMBL322640,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,IC50,=,22000.0,nM,448.35400000000016,4.571900000000003,3.0,7.0,4.657577319177793,0
CHEMBL430507,CN(C)CC(O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1,IC50,=,700.0,nM,487.39100000000025,4.489980000000004,2.0,8.0,6.154901959985743,0
CHEMBL100391,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,IC50,=,500.0,nM,413.90900000000005,3.9185000000000016,3.0,7.0,6.301029995663981,0
CHEMBL408019,O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1,IC50,=,62.0,nM,294.31400000000014,2.6790000000000003,3.0,4.0,7.2076083105017466,1
CHEMBL99647,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3Cl)ncn2)cc1,IC50,=,95000.0,nM,413.9090000000001,3.9185000000000016,3.0,7.0,4.022276394711152,0
CHEMBL280074,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,IC50,=,1200.0,nM,298.35,1.3795999999999995,3.0,7.0,5.920818753952375,0
CHEMBL101679,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,IC50,=,6000.0,nM,413.90900000000005,3.9185000000000016,3.0,7.0,5.221848749616356,0
CHEMBL322019,C#CCN(c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(Cl)ccc1Cl,IC50,=,2000.0,nM,486.40300000000013,4.599600000000004,2.0,7.0,5.698970004336019,0
CHEMBL99948,Cc1ccc(Cl)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,IC50,=,5000.0,nM,427.93600000000026,4.226920000000003,3.0,7.0,5.301029995663981,0
CHEMBL260417,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,IC50,=,5.0,nM,373.21000000000015,3.4415000000000004,3.0,4.0,8.301029995663981,1
CHEMBL84436,CC(C)n1cnc2c(NCc3ccccc3)nc(NC[C@@H](C)O)nc21,IC50,=,200.0,nM,340.4310000000001,2.8120000000000007,3.0,7.0,6.698970004336019,0
CHEMBL101019,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1,IC50,=,7000.0,nM,397.45400000000006,3.4042000000000012,3.0,7.0,5.154901959985743,0
CHEMBL103633,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3Br)n2)cc1,IC50,=,7000.0,nM,458.36000000000007,4.027600000000002,3.0,7.0,5.154901959985743,0
CHEMBL317629,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cccc(Cl)c3)n2)cc1,IC50,=,5000.0,nM,413.90900000000005,3.9185000000000016,3.0,7.0,5.301029995663981,0
CHEMBL100664,COc1ccccc1Nc1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,IC50,=,15000.0,nM,409.4900000000002,3.2737000000000007,3.0,8.0,4.823908740944319,0
CHEMBL318522,O=C(Nc1n[nH]c2cc(-c3cccs3)ccc12)C1CC1,IC50,=,341.0,nM,283.3560000000001,3.6399000000000017,2.0,3.0,6.467245621007502,0
CHEMBL430854,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,IC50,=,18000.0,nM,413.90900000000005,3.9185000000000016,3.0,7.0,4.7447274948966935,0
CHEMBL101468,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,IC50,=,2000.0,nM,411.4810000000002,3.712620000000002,3.0,7.0,5.698970004336019,0
CHEMBL101810,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C(F)(F)F)ccc3F)n2)cc1,IC50,=,1000.0,nM,465.4510000000001,4.423000000000003,3.0,7.0,6.0,0
CHEMBL101557,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ncn2)cc1,IC50,=,35000.0,nM,465.4510000000001,4.423000000000003,3.0,7.0,4.455931955649724,0
CHEMBL102047,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,IC50,=,34000.0,nM,379.46400000000006,3.2651000000000012,3.0,7.0,4.468521082957745,0
CHEMBL419534,CN(C)CC(O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,IC50,=,300.0,nM,458.36000000000007,4.027600000000002,3.0,7.0,6.522878745280337,0
CHEMBL85015,CC(C)n1cnc2c(NCc3ccccc3)ncnc21,IC50,=,4500.0,nM,267.336,3.019300000000001,1.0,5.0,5.346787486224656,0
CHEMBL405145,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)ccc12)C1CC1,IC50,=,13.0,nM,294.31400000000014,2.6790000000000003,3.0,4.0,7.886056647693163,1
CHEMBL270054,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,IC50,=,30.0,nM,350.7870000000001,1.7557,3.0,5.0,7.522878745280337,1
CHEMBL421583,Cc1ccc(N(CC#N)c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c(Br)c1,IC50,=,3000.0,nM,511.42400000000015,4.254100000000003,2.0,8.0,5.522878745280337,0
CHEMBL317281,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1,IC50,=,93000.0,nM,415.4440000000001,3.5433000000000012,3.0,7.0,4.031517051446065,0
CHEMBL101119,CN(C)CC(O)COc1ccc(Nc2cc(N(CC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,IC50,=,1000.0,nM,487.3910000000002,4.489980000000004,2.0,8.0,6.0,0
CHEMBL317378,CN(C)CC(O)COc1ccc(Nc2cc(N(CCC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,IC50,=,5000.0,nM,501.41800000000023,4.880080000000004,2.0,8.0,5.301029995663981,0
CHEMBL418793,Cc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,IC50,=,39000.0,nM,393.4910000000001,3.573520000000001,3.0,7.0,4.4089353929735005,0
CHEMBL100945,C#CCN(c1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1)c1cc(Cl)ccc1Cl,IC50,=,19000.0,nM,486.40300000000013,4.599600000000004,2.0,7.0,4.721246399047171,0
CHEMBL99699,CC(C)c1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,IC50,=,24000.0,nM,421.54500000000013,4.388500000000002,3.0,7.0,4.619788758288394,0
CHEMBL101558,CN(C)CC(O)COc1ccc(Nc2cc(Nc3c(F)cccc3F)ncn2)cc1,IC50,=,38000.0,nM,415.4440000000001,3.5433000000000012,3.0,7.0,4.42021640338319,0
CHEMBL316887,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3[N+](=O)[O-])ncn2)cc1,IC50,=,25000.0,nM,424.4610000000001,3.173300000000001,3.0,9.0,4.6020599913279625,0
CHEMBL405042,C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccccc21,IC50,=,360.0,nM,329.38100000000003,2.1292,3.0,4.0,6.443697499232712,0
CHEMBL48362,CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc(S(N)(=O)=O)cc2)C3=O)CC1,IC50,=,30.0,nM,430.4820000000002,2.1706000000000003,3.0,7.0,7.522878745280337,1
CHEMBL271822,COc1ccc2c(c1Cl)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,54.0,nM,380.8130000000001,1.764299999999999,3.0,6.0,7.267606240177032,1
CHEMBL1276446,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,IC50,=,9.7,nM,449.5170000000001,3.8972000000000016,3.0,7.0,8.013228265733755,1
CHEMBL45477,CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc([N+](=O)[O-])cc2)C3=O)CC1,IC50,=,310.0,nM,396.39900000000017,3.431400000000002,2.0,7.0,6.508638306165727,0
CHEMBL1964242,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,IC50,=,5.6,nM,462.55600000000015,4.179900000000003,3.0,6.0,8.2518119729938,1
CHEMBL1964246,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCCO)cc1,IC50,=,4.7,nM,416.48400000000015,1.9720000000000002,4.0,7.0,8.327902142064282,1
CHEMBL412097,C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccc(Cl)cc21,IC50,=,22.0,nM,363.8260000000001,2.7826000000000013,3.0,4.0,7.657577319177793,1
CHEMBL409731,COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,2.1,nM,373.3900000000001,1.5256999999999996,3.0,6.0,8.67778070526608,1
CHEMBL1964247,CN(C)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,IC50,=,4.6,nM,400.4850000000001,2.9517000000000007,2.0,6.0,8.337242168318426,1
CHEMBL272414,CN(C)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,310.0,nM,358.4230000000001,1.8050999999999997,3.0,5.0,6.508638306165727,0
CHEMBL51709,CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2)C3=O)CC1,IC50,=,1280.0,nM,351.4020000000001,3.523200000000002,2.0,5.0,5.892790030352131,0
CHEMBL411490,Cc1ccc2c(c1Cl)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,13.0,nM,364.81400000000014,2.0641199999999995,3.0,5.0,7.886056647693163,1
CHEMBL1964245,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,IC50,=,5.6,nM,386.4580000000001,2.6095000000000006,3.0,6.0,8.2518119729938,1
CHEMBL1964244,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,IC50,=,4.3,nM,448.5290000000001,4.502200000000002,3.0,6.0,8.366531544420413,1
CHEMBL410293,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3cc(CO)ccc32)cc1,IC50,=,61.0,nM,345.38000000000005,1.2313999999999998,4.0,5.0,7.214670164989233,1
CHEMBL1794055,NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,IC50,=,2.8,nM,372.4310000000001,2.3487999999999998,3.0,6.0,8.55284196865778,1
CHEMBL271137,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3cccc(CO)c32)cc1,IC50,=,54.0,nM,345.3800000000001,1.2314000000000003,4.0,5.0,7.267606240177032,1
CHEMBL272667,Cc1c([N+](=O)[O-])ccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,4.6,nM,375.3660000000001,1.3189199999999999,3.0,7.0,8.337242168318426,1
CHEMBL269850,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,IC50,=,690.0,nM,315.35400000000004,1.7391,3.0,4.0,6.161150909262744,0
CHEMBL48614,CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2Cl)C3=O)CC1,IC50,=,3970.0,nM,385.84700000000015,4.176600000000002,2.0,5.0,5.401209493236885,0
CHEMBL1964243,CC(=O)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,IC50,=,75.0,nM,414.46800000000013,2.5262000000000002,3.0,7.0,7.1249387366083,1
CHEMBL58466,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCNC2=O,IC50,=,49.0,nM,362.4330000000001,2.2603,4.0,3.0,7.309803919971486,1
CHEMBL272389,CS(=O)(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,16.0,nM,394.43400000000014,0.5058000000000005,3.0,7.0,7.795880017344075,1
CHEMBL300767,COc1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,IC50,=,40.0,nM,310.309,2.2288999999999994,2.0,4.0,7.3979400086720375,1
CHEMBL57325,O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1[nH]cc2c1CCNC2=O,IC50,=,5700.0,nM,355.39700000000016,3.460300000000001,3.0,2.0,5.2441251443275085,0
CHEMBL432491,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,IC50,=,12.0,nM,359.36300000000017,0.8676999999999999,3.0,5.0,7.920818753952375,1
CHEMBL312273,CC(=O)NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,127.0,nM,352.3690000000001,3.0877000000000008,4.0,3.0,6.896196279044043,0
CHEMBL411865,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccc(O)cc4)c32)cc1,IC50,=,12.0,nM,436.4930000000002,2.5931000000000006,4.0,6.0,7.920818753952375,1
CHEMBL272684,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(-c4cc[nH]n4)c32)cc1,IC50,=,19.0,nM,382.4050000000001,1.4923999999999997,4.0,6.0,7.721246399047171,1
CHEMBL269827,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(-c4cnco4)cc32)cc1,IC50,=,2.3,nM,383.3890000000001,1.7573,3.0,7.0,8.638272163982407,1
CHEMBL60541,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,IC50,=,4.0,nM,373.3900000000002,1.1283999999999998,3.0,5.0,8.397940008672037,1
CHEMBL311992,NCCOc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,12.0,nM,311.31600000000003,2.8772,3.0,3.0,7.920818753952375,1
CHEMBL82603,Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,376.0,nM,266.275,3.8481200000000015,2.0,1.0,6.424812155072339,0
CHEMBL410883,NC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,4.5,nM,359.3670000000001,0.20119999999999955,4.0,6.0,8.346787486224656,1
CHEMBL294884,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,IC50,=,9.0,nM,372.4060000000002,0.7013999999999998,4.0,4.0,8.045757490560675,1
CHEMBL409619,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc([N+](=O)[O-])c32)cc1,IC50,=,2400.0,nM,361.3390000000001,1.0105000000000002,3.0,7.0,5.619788758288394,0
CHEMBL272165,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,IC50,=,8.9,nM,450.4800000000002,1.4273000000000002,4.0,7.0,8.050609993355087,1
CHEMBL409690,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(O)cc32)cc1,IC50,=,10.0,nM,332.34100000000007,0.8079000000000001,4.0,6.0,8.0,1
CHEMBL301639,O=C1Nc2ccc(Cl)cc2/C1=C/c1[nH]cc2c1CCOC2=O,IC50,=,88.0,nM,314.7280000000001,2.8737000000000004,2.0,3.0,7.055517327849832,1
CHEMBL79364,O=C1Nc2ccc(F)c3c(OCCCO)cc(-c4ccc[nH]4)c1c23,IC50,=,18.0,nM,326.327,3.3009000000000013,3.0,3.0,7.7447274948966935,1
CHEMBL83775,COc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,18.0,nM,282.274,3.548300000000001,2.0,2.0,7.7447274948966935,1
CHEMBL83443,CC(C)Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,124.0,nM,308.35600000000005,4.738200000000003,2.0,1.0,6.906578314837765,0
CHEMBL83499,O=C1Nc2ccc(F)c3c(NCCO)cc(-c4ccc[nH]4)c1c23,IC50,=,54.0,nM,311.31600000000003,2.943900000000001,4.0,3.0,7.267606240177032,1
CHEMBL84284,CC(C)(C)OC(=O)NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,5500.0,nM,410.4490000000001,4.476300000000002,4.0,4.0,5.259637310505756,0
CHEMBL311464,NCCSc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,3.0,nM,327.38400000000007,3.5905000000000014,3.0,3.0,8.522878745280337,1
CHEMBL271843,Cc1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,46.0,nM,330.3690000000001,1.4107199999999998,3.0,5.0,7.337242168318426,1
CHEMBL58224,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O,IC50,=,9.0,nM,363.41700000000014,2.6873000000000014,3.0,4.0,8.045757490560675,1
CHEMBL84347,CCN(CC)CCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,294.0,nM,366.4400000000001,4.293400000000002,3.0,3.0,6.531652669587842,0
CHEMBL82251,CCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,72.0,nM,280.302,4.102100000000002,2.0,1.0,7.142667503568731,1
CHEMBL411491,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1,IC50,=,60.0,nM,395.23800000000006,1.8648,3.0,5.0,7.221848749616356,1
CHEMBL83369,O=C1Nc2ccc(F)c3c(SCCO)cc(-c4ccc[nH]4)c1c23,IC50,=,14.0,nM,328.368,3.624100000000001,3.0,3.0,7.853871964321762,1
CHEMBL79498,O=C1Nc2ccc(F)c3c(S[C@H]4CCNC4)cc(-c4ccc[nH]4)c1c23,IC50,=,5.0,nM,353.4220000000001,3.9937000000000022,3.0,3.0,8.301029995663981,1
CHEMBL271160,CC(C)Oc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,3.4,nM,374.4220000000001,1.8894999999999997,3.0,6.0,8.468521082957745,1
CHEMBL272387,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)cc1,IC50,=,43.0,nM,395.42200000000014,-0.2502999999999991,4.0,7.0,7.366531544420414,1
CHEMBL79356,NCC[S+]([O-])c1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,28.0,nM,343.38300000000004,2.6060000000000008,3.0,3.0,7.552841968657781,1
CHEMBL309767,NCCS(=O)(=O)c1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,23.0,nM,359.38200000000006,2.2721,3.0,4.0,7.638272163982407,1
CHEMBL58139,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,IC50,=,68.0,nM,386.4330000000002,1.0435999999999999,3.0,4.0,7.167491087293763,1
CHEMBL270544,CC(C)=Cc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,1.5,nM,370.4340000000001,2.525499999999999,3.0,5.0,8.823908740944319,1
CHEMBL258805,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,IC50,=,110.0,nM,241.25000000000003,1.9109999999999994,2.0,3.0,6.958607314841775,0
CHEMBL415471,N#CCCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,5.0,nM,305.312,3.9958800000000014,2.0,2.0,8.301029995663981,1
CHEMBL273060,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(I)cc32)cc1,IC50,=,11.0,nM,442.23800000000006,1.7069,3.0,5.0,7.958607314841775,1
CHEMBL57446,Cc1cccc2c1/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,IC50,=,270.0,nM,294.30999999999995,2.52872,2.0,3.0,6.568636235841013,0
CHEMBL59073,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc2c1CCOC2=O,IC50,=,1500.0,nM,310.3090000000001,2.2289000000000003,2.0,4.0,5.823908740944319,0
CHEMBL82767,NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,IC50,=,12.0,nM,310.33200000000005,2.9103000000000003,4.0,3.0,7.920818753952375,1
CHEMBL438721,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccccc32)cc1,IC50,=,120.0,nM,316.34200000000004,1.1023,3.0,5.0,6.920818753952375,0
CHEMBL293068,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCOC2=O,IC50,=,4.0,nM,324.29200000000014,1.9185,3.0,4.0,8.397940008672037,1
CHEMBL292864,O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCOC2=O,IC50,=,190.0,nM,359.1790000000002,2.982800000000001,2.0,3.0,6.721246399047171,0
CHEMBL314397,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3cccc(I)c23)cc1,IC50,=,4.6,nM,442.23800000000006,3.5409000000000015,3.0,5.0,8.337242168318426,1
CHEMBL411426,CC(C)c1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,2.5,nM,358.4230000000001,2.2257,3.0,5.0,8.602059991327963,1
CHEMBL271842,Nc1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,IC50,=,74.0,nM,331.3570000000001,0.6845000000000003,4.0,6.0,7.130768280269024,1
CHEMBL1794054,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccncc4)c32)cc1,IC50,=,21.0,nM,421.4820000000002,2.2824999999999998,3.0,6.0,7.6777807052660805,1
CHEMBL271183,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cc(Br)ccc32)cc1,IC50,=,43.0,nM,395.238,1.8648,3.0,5.0,7.366531544420414,1
