smiles,molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,pIC50,Classification
O=C(O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,CHEMBL524059,O=C(O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,IC50,=,40.0,nM,332.3230000000001,2.6281000000000008,2.0,7.0,7.397940008672037,1
NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,CHEMBL73303,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,IC50,=,2.0,nM,366.40600000000006,2.1823,2.0,7.0,8.698970004336019,1
Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C,CHEMBL484738,Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C,IC50,=,11.0,nM,344.40000000000015,1.5765200000000001,2.0,7.0,7.9586073148417755,1
COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1,CHEMBL520187,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1,IC50,=,8.0,nM,402.4800000000001,1.8538199999999996,2.0,8.0,8.096910013008056,1
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCCOC(C)C)cc3)n2)n1C,CHEMBL520353,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCCOC(C)C)cc3)n2)n1C,IC50,=,6.0,nM,444.5610000000002,3.022520000000001,2.0,8.0,8.221848749616356,1
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCN(C)C)cc3)n2)n1C,CHEMBL485431,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCN(C)C)cc3)n2)n1C,IC50,=,25.0,nM,415.52300000000014,1.7690199999999996,2.0,8.0,7.602059991327962,1
COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1,CHEMBL485602,COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1,IC50,=,400.0,nM,416.5070000000002,2.19602,1.0,8.0,6.3979400086720375,0
CCn1c(-c2ccnc(Nc3ccc(S(=O)(=O)NCCOC)cc3)n2)cnc1C,CHEMBL485618,CCn1c(-c2ccnc(Nc3ccc(S(=O)(=O)NCCOC)cc3)n2)cnc1C,IC50,=,4.0,nM,416.5070000000002,2.33672,2.0,8.0,8.397940008672037,1
COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,CHEMBL478409,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,IC50,=,1.0,nM,430.53400000000016,2.8977200000000005,2.0,8.0,9.0,1
COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3CC(C)C)n2)cc1,CHEMBL485619,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3CC(C)C)n2)cc1,IC50,=,15.0,nM,444.56100000000015,2.9728200000000014,2.0,8.0,7.823908740944319,1
COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CC3)n2)cc1,CHEMBL483590,COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CC3)n2)cc1,IC50,=,83.0,nM,442.54500000000013,2.993920000000001,1.0,8.0,7.080921907623925,1
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C,CHEMBL458548,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C,IC50,=,295.0,nM,414.53500000000025,2.6545200000000007,1.0,8.0,6.5301779840218375,0
CCn1c(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)cnc1C,CHEMBL514913,CCn1c(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)cnc1C,IC50,=,23.0,nM,357.43900000000014,2.815520000000001,1.0,7.0,7.638272163982407,1
Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,CHEMBL488436,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,IC50,=,6.0,nM,371.4660000000002,3.376520000000002,1.0,7.0,8.221848749616356,1
CCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,CHEMBL485240,CCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,IC50,=,8.0,nM,399.52000000000015,4.156720000000003,1.0,7.0,8.096910013008056,1
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)Cc4ccccc4)cc3)n2)n1C(C)C,CHEMBL457979,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)Cc4ccccc4)cc3)n2)n1C(C)C,IC50,=,19.0,nM,447.56400000000014,4.946920000000004,1.0,7.0,7.721246399047171,1
COCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,CHEMBL515854,COCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,IC50,=,14.0,nM,415.5190000000002,3.3931200000000024,1.0,8.0,7.853871964321763,1
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CC4CCCO4)cc3)n2)n1C(C)C,CHEMBL515839,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CC4CCCO4)cc3)n2)n1C(C)C,IC50,=,13.0,nM,441.5570000000003,3.9257200000000023,1.0,8.0,7.886056647693162,1
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C(C)C,CHEMBL457887,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C(C)C,IC50,=,36.0,nM,442.5890000000003,3.698420000000002,1.0,8.0,7.443697499232713,1
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCOCC4)cc3)n2)n1C(C)C,CHEMBL457888,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCOCC4)cc3)n2)n1C(C)C,IC50,=,33.0,nM,484.6260000000004,3.4690200000000018,1.0,9.0,7.481486060122112,1
Cc1ncc(-c2ccnc(Nc3ccc(F)cc3)n2)n1C(C)C,CHEMBL478407,Cc1ncc(-c2ccnc(Nc3ccc(F)cc3)n2)n1C(C)C,IC50,=,3.0,nM,311.3640000000001,4.112120000000003,1.0,5.0,8.522878745280337,1
COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,CHEMBL478828,COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,IC50,=,8.0,nM,323.4000000000001,3.9816200000000017,1.0,6.0,8.096910013008056,1
Cc1ncc(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)n1C(C)C,CHEMBL476518,Cc1ncc(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)n1C(C)C,IC50,=,24.0,nM,336.4430000000001,4.0390200000000025,1.0,6.0,7.619788758288393,1
Cc1ncc(-c2nc(Nc3ccc(N4CCC[C@H]4C(=O)N(C)C)cc3)ncc2F)n1C(C)C,CHEMBL475948,Cc1ncc(-c2nc(Nc3ccc(N4CCC[C@H]4C(=O)N(C)C)cc3)ncc2F)n1C(C)C,IC50,=,46.0,nM,451.5500000000001,4.169120000000003,1.0,7.0,7.337242168318426,1
CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,CHEMBL476577,CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,IC50,=,0.5,nM,423.49600000000015,3.4368200000000018,2.0,7.0,9.0,1
Cc1ncc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,CHEMBL515001,Cc1ncc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,IC50,=,8.0,nM,396.47,3.9487200000000033,1.0,7.0,8.096910013008056,1
Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,CHEMBL514690,Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,IC50,=,9.0,nM,378.4800000000001,3.8096200000000016,1.0,7.0,8.045757490560675,1
Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,CHEMBL476993,Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,IC50,=,6.0,nM,453.52200000000016,2.753020000000001,2.0,8.0,8.221848749616356,1
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)n2)n1C(C)C,CHEMBL478241,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)n2)n1C(C)C,IC50,=,16.0,nM,462.6020000000002,3.1832200000000013,1.0,8.0,7.795880017344076,1
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)[C@H](C)O)CC4)cc3)n2)n1C(C)C,CHEMBL515311,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)[C@H](C)O)CC4)cc3)n2)n1C(C)C,IC50,=,17.0,nM,449.55900000000014,3.0024200000000016,2.0,8.0,7.769551078621726,1
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C,CHEMBL477786,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C,IC50,=,17.0,nM,435.53200000000015,2.61392,2.0,8.0,7.769551078621726,1
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,CHEMBL477785,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,IC50,=,3.0,nM,512.6840000000003,2.9864200000000007,1.0,9.0,8.522878745280337,1
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,CHEMBL508129,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,IC50,=,3.0,nM,350.4260000000001,3.3326200000000017,2.0,6.0,8.522878745280337,1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,CHEMBL488085,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,IC50,=,8.0,nM,364.45300000000015,3.6748200000000018,1.0,6.0,8.096910013008056,1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,CHEMBL487066,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,IC50,=,17.0,nM,376.46400000000017,3.8652200000000025,2.0,6.0,7.769551078621726,1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,CHEMBL487067,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,IC50,=,2.0,nM,380.45200000000017,2.69512,3.0,7.0,8.698970004336019,1
CCn1c(-c2ccnc(Nc3ccc(C(=O)NC)cc3)n2)cnc1C,CHEMBL519422,CCn1c(-c2ccnc(Nc3ccc(C(=O)NC)cc3)n2)cnc1C,IC50,=,56.0,nM,336.39900000000006,2.7716200000000013,2.0,6.0,7.251811972993798,1
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3CC3CC3)n2)cc1,CHEMBL488256,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3CC3CC3)n2)cc1,IC50,=,42.0,nM,362.4370000000001,3.1617200000000016,2.0,6.0,7.376750709602098,1
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCC3)n2)cc1,CHEMBL488257,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCC3)n2)cc1,IC50,=,2.0,nM,376.46400000000017,3.8668200000000033,2.0,6.0,8.698970004336019,1
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C4CC4)n3C(C)C)n2)cc1,CHEMBL507142,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C4CC4)n3C(C)C)n2)cc1,IC50,=,81.0,nM,376.46400000000017,3.901600000000003,2.0,6.0,7.091514981121351,1
CNC(=O)c1ccc(Nc2nccc(-c3cnc(COC)n3C(C)C)n2)cc1,CHEMBL453651,CNC(=O)c1ccc(Nc2nccc(-c3cnc(COC)n3C(C)C)n2)cc1,IC50,=,62.0,nM,380.45200000000017,3.1706000000000016,2.0,7.0,7.207608310501746,1
CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,CHEMBL453655,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,IC50,=,3.0,nM,368.41600000000017,3.4717200000000017,2.0,6.0,8.522878745280337,1
Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,CHEMBL453862,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,IC50,=,2.0,nM,382.44300000000015,3.813920000000003,1.0,6.0,8.698970004336019,1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,CHEMBL510436,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,IC50,=,6.0,nM,382.44300000000015,3.813920000000003,1.0,6.0,8.221848749616356,1
Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,CHEMBL454648,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,IC50,=,2.0,nM,400.43300000000016,3.953020000000003,1.0,6.0,8.698970004336019,1
Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C,CHEMBL508739,Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C,IC50,=,9.0,nM,396.47000000000014,4.122340000000003,1.0,6.0,8.045757490560675,1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)n1C(C)C,CHEMBL455467,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)n1C(C)C,IC50,=,9.0,nM,419.53300000000013,3.3606200000000017,1.0,7.0,8.045757490560675,1
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2F)n1C(C)C,CHEMBL451462,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2F)n1C(C)C,IC50,=,18.0,nM,437.52300000000014,3.4997200000000026,1.0,7.0,7.744727494896693,1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)n2)n1C(C)C,CHEMBL455468,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)n2)n1C(C)C,IC50,=,37.0,nM,433.5600000000003,3.7970200000000025,2.0,7.0,7.431798275933005,1
Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2F)n1C(C)C,CHEMBL507722,Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2F)n1C(C)C,IC50,=,36.0,nM,451.5500000000001,3.9361200000000034,2.0,7.0,7.443697499232713,1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)n2)n1C(C)C,CHEMBL453895,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)n2)n1C(C)C,IC50,=,11.0,nM,451.5500000000003,3.9361200000000025,2.0,7.0,7.9586073148417755,1
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,CHEMBL453629,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,IC50,=,3.0,nM,425.51200000000017,3.4035200000000017,2.0,7.0,8.522878745280337,1
Cc1ncc(-c2nc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)ncc2F)n1C(C)C,CHEMBL462385,Cc1ncc(-c2nc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)ncc2F)n1C(C)C,IC50,=,2.0,nM,443.5020000000002,3.542620000000003,2.0,7.0,8.698970004336019,1
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,CHEMBL460102,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,IC50,=,2.0,nM,451.5500000000001,3.888220000000003,1.0,7.0,8.698970004336019,1
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,CHEMBL460103,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,IC50,=,6.0,nM,451.5500000000001,3.888220000000003,1.0,7.0,8.221848749616356,1
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,CHEMBL462192,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,IC50,=,2.0,nM,451.5500000000001,3.889820000000003,1.0,7.0,8.698970004336019,1
CCCN(C)[C@H]1CCN(C(=O)c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)C1,CHEMBL518826,CCCN(C)[C@H]1CCN(C(=O)c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)C1,IC50,=,4.0,nM,461.61400000000015,4.529320000000004,1.0,7.0,8.397940008672037,1
CN[C@H]1CCN(C(=O)c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)C1,CHEMBL460087,CN[C@H]1CCN(C(=O)c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)C1,IC50,=,2.0,nM,419.53300000000013,3.4069200000000013,2.0,7.0,8.698970004336019,1
CN[C@H]1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,CHEMBL455657,CN[C@H]1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,IC50,=,2.0,nM,437.52300000000025,3.5460200000000017,2.0,7.0,8.698970004336019,1
CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1,CHEMBL1809191,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1,IC50,=,78.0,nM,413.4850000000001,3.2034000000000016,1.0,7.0,7.107905397309519,1
O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1,CHEMBL114851,O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1,IC50,=,48.0,nM,241.29399999999995,2.4683,2.0,2.0,7.3187587626244115,1
O=C(Cc1ccccc1)Nc1n[nH]c2ccc([N+](=O)[O-])cc12,CHEMBL257624,O=C(Cc1ccccc1)Nc1n[nH]c2ccc([N+](=O)[O-])cc12,IC50,=,2000.0,nM,296.286,2.6523000000000003,2.0,4.0,5.698970004336019,0
CCN(CC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,CHEMBL402910,CCN(CC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,IC50,=,200.0,nM,322.4120000000001,3.590300000000002,2.0,3.0,6.698970004336019,0
CCNc1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,CHEMBL257625,CCNc1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,IC50,=,500.0,nM,294.358,3.1759000000000013,3.0,3.0,6.301029995663981,0
CCCC(=O)Nc1cc(C2CC2)[nH]n1,CHEMBL112442,CCCC(=O)Nc1cc(C2CC2)[nH]n1,IC50,=,224.0,nM,193.25,2.0257,2.0,2.0,6.649751981665838,0
O=C(Nc1cc(C2CC2)n[nH]1)c1ccccc1,CHEMBL324942,O=C(Nc1cc(C2CC2)n[nH]1)c1ccccc1,IC50,=,290.0,nM,227.267,2.5394000000000005,2.0,2.0,6.537602002101044,0
O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Br)cc1,CHEMBL115319,O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Br)cc1,IC50,=,34.0,nM,306.163,3.3019000000000016,2.0,2.0,7.468521082957745,1
O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)cc1,CHEMBL115264,O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)cc1,IC50,=,85.0,nM,261.712,3.192800000000001,2.0,2.0,7.070581074285707,1
COc1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,CHEMBL111897,COc1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,IC50,=,705.0,nM,257.293,2.548,2.0,3.0,6.1518108830086025,0
O=C(O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,CHEMBL324186,O=C(O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,IC50,=,165.0,nM,271.27599999999995,2.2376,3.0,3.0,6.782516055786092,0
NC(=O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,CHEMBL325606,NC(=O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,IC50,=,68.0,nM,270.29200000000003,1.6383,3.0,3.0,7.167491087293763,1
O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Br)c1,CHEMBL114577,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Br)c1,IC50,=,990.0,nM,306.163,3.3019000000000016,2.0,2.0,6.00436480540245,0
O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Cl)c1,CHEMBL326310,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(Cl)c1,IC50,=,1000.0,nM,261.712,3.192800000000001,2.0,2.0,6.0,0
COc1cccc(C(=O)Nc2cc(C3CC3)[nH]n2)c1,CHEMBL420135,COc1cccc(C(=O)Nc2cc(C3CC3)[nH]n2)c1,IC50,=,600.0,nM,257.29299999999995,2.548,2.0,3.0,6.221848749616356,0
O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(C(F)(F)F)c1,CHEMBL333605,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(C(F)(F)F)c1,IC50,=,500.0,nM,295.264,3.5582000000000016,2.0,2.0,6.301029995663981,0
O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Br,CHEMBL116047,O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Br,IC50,=,1500.0,nM,306.163,3.3019000000000016,2.0,2.0,5.823908740944319,0
O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Cl,CHEMBL115446,O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1Cl,IC50,=,10000.0,nM,261.712,3.192800000000001,2.0,2.0,5.0,0
O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)c(Cl)c1,CHEMBL323392,O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)c(Cl)c1,IC50,=,83.0,nM,296.1570000000001,3.8462000000000014,2.0,2.0,7.080921907623925,1
O=C(Nc1cc(C2CCC2)[nH]n1)c1ccc(Br)cc1,CHEMBL112136,O=C(Nc1cc(C2CCC2)[nH]n1)c1ccc(Br)cc1,IC50,=,90.0,nM,320.19,3.692000000000002,2.0,2.0,7.045757490560675,1
O=C(Nc1cc(C2CCCC2)[nH]n1)c1ccc(Br)cc1,CHEMBL419753,O=C(Nc1cc(C2CCCC2)[nH]n1)c1ccc(Br)cc1,IC50,=,50.0,nM,334.217,4.082100000000001,2.0,2.0,7.301029995663981,1
O=C(Nc1cc(C2CCCCC2)[nH]n1)c1ccc(Br)cc1,CHEMBL333382,O=C(Nc1cc(C2CCCCC2)[nH]n1)c1ccc(Br)cc1,IC50,=,10000.0,nM,348.244,4.472200000000003,2.0,2.0,5.0,0
NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1,CHEMBL324577,NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1,IC50,=,74.0,nM,284.319,1.5671999999999997,3.0,3.0,7.130768280269023,1
COc1cccc(CC(=O)Nc2cc(C3CC3)[nH]n2)c1,CHEMBL114917,COc1cccc(CC(=O)Nc2cc(C3CC3)[nH]n2)c1,IC50,=,29.0,nM,271.32,2.4769,2.0,3.0,7.5376020021010435,1
O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cc(C2CC2)[nH]n1,CHEMBL115994,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1cc(C2CC2)[nH]n1,IC50,=,67.0,nM,325.29,3.3669,2.0,3.0,7.173925197299173,1
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CC2)[nH]n1,CHEMBL115933,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CC2)[nH]n1,IC50,=,56.0,nM,317.3920000000001,4.135300000000002,2.0,2.0,7.251811972993798,1
O=C(Cc1ccc(-c2ccccc2)c(F)c1)Nc1cc(C2CC2)[nH]n1,CHEMBL489477,O=C(Cc1ccc(-c2ccccc2)c(F)c1)Nc1cc(C2CC2)[nH]n1,IC50,=,4.0,nM,335.3820000000001,4.274400000000003,2.0,2.0,8.397940008672037,1
Cc1cc(CC(=O)Nc2cc(C3CC3)[nH]n2)ccc1-c1ccccc1,CHEMBL490480,Cc1cc(CC(=O)Nc2cc(C3CC3)[nH]n2)ccc1-c1ccccc1,IC50,=,9.0,nM,331.4190000000001,4.443720000000003,2.0,2.0,8.045757490560675,1
O=C(Cc1ccc(Cc2cccs2)cc1)Nc1cc(C2CC2)[nH]n1,CHEMBL490481,O=C(Cc1ccc(Cc2cccs2)cc1)Nc1cc(C2CC2)[nH]n1,IC50,=,3.0,nM,337.4480000000001,4.120600000000001,2.0,3.0,8.522878745280337,1
CO[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,CHEMBL190154,CO[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,IC50,=,2000.0,nM,271.32,2.6133000000000006,2.0,3.0,5.698970004336019,0
N[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,CHEMBL193287,N[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,IC50,=,960.0,nM,256.309,1.9255999999999995,3.0,3.0,6.017728766960431,0
O=C(Nc1cc(C2CC2)[nH]n1)C(=O)c1ccccc1,CHEMBL190178,O=C(Nc1cc(C2CC2)[nH]n1)C(=O)c1ccccc1,IC50,=,2600.0,nM,255.277,2.1085000000000003,2.0,3.0,5.585026652029182,0
C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,CHEMBL366230,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,IC50,=,84.0,nM,255.321,3.029300000000001,2.0,2.0,7.075720713938117,1
