smiles,molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,pIC50,Classification
CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1ccccc1C(F)(F)F)CCCC3,CHEMBL2234518,CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1ccccc1C(F)(F)F)CCCC3,IC50,=,17782.79,nM,442.48100000000017,5.728900000000005,1.0,4.0,4.7500001001404275,0
CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1ccc(F)cc1)CCCC3,CHEMBL2234517,CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1ccc(F)cc1)CCCC3,IC50,=,69183.1,nM,392.47400000000016,4.849200000000003,1.0,4.0,4.159999981744464,0
COc1ccc(C2c3c(nc4c(c3N)CCCC4)Oc3ccc4ccccc4c32)cc1OC,CHEMBL1762833,COc1ccc(C2c3c(nc4c(c3N)CCCC4)Oc3ccc4ccccc4c32)cc1OC,IC50,=,83.0,nM,438.52700000000016,5.998900000000004,1.0,5.0,7.080921907623925,1
COc1ccccc1CNCCCCCCNC1=CC(=O)C(NCCCCCCNCc2ccccc2OC)=CC1=O,CHEMBL243044,COc1ccccc1CNCCCCCCNC1=CC(=O)C(NCCCCCCNCc2ccccc2OC)=CC1=O,IC50,=,123.0,nM,576.7820000000003,4.802800000000003,4.0,8.0,6.910094888560603,0
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,CHEMBL500996,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,IC50,=,5370.32,nM,582.9180000000006,7.223800000000009,4.0,6.0,5.269999835325842,0
CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccc(OC)c2)=CC1=O)Cc1cccc(OC)c1,CHEMBL394865,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccc(OC)c2)=CC1=O)Cc1cccc(OC)c1,IC50,=,13.8,nM,632.8900000000002,6.267400000000007,2.0,8.0,7.860120913598763,1
COc1ccccc1CNCCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCCNCc3ccccc3OC)CC2)CC1,CHEMBL242989,COc1ccccc1CNCCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCCNCc3ccccc3OC)CC2)CC1,IC50,=,134.9,nM,662.9600000000003,6.961400000000008,2.0,6.0,6.869988050328097,0
COc1ccccc1CNCCCCCCN1CCC(CCC2CCN(CCCCCCNCc3ccccc3OC)CC2)CC1,CHEMBL242345,COc1ccccc1CNCCCCCCN1CCC(CCC2CCN(CCCCCCNCc3ccccc3OC)CC2)CC1,IC50,=,1288.25,nM,634.9940000000001,7.90820000000001,2.0,6.0,5.889999848866888,0
COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,CHEMBL19060,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,IC50,=,7240.0,nM,590.9440000000002,6.264600000000006,4.0,8.0,5.140261433802853,0
CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@H](C)c2ccccc2OC)=CC1=O)[C@@H](C)c1ccccc1OC,CHEMBL555300,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@H](C)c2ccccc2OC)=CC1=O)[C@@H](C)c1ccccc1OC,IC50,=,11000.0,nM,660.9440000000002,7.389400000000008,2.0,8.0,4.9586073148417755,0
CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@@H](C)c2ccccc2OC)=CC1=O)[C@@H](C)c1ccccc1OC,CHEMBL556581,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@@H](C)c2ccccc2OC)=CC1=O)[C@@H](C)c1ccccc1OC,IC50,=,7910.0,nM,660.9440000000002,7.389400000000008,2.0,8.0,5.101823516502323,0
CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@H](C)c2ccccc2OC)=CC1=O)[C@H](C)c1ccccc1OC,CHEMBL540178,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@H](C)c2ccccc2OC)=CC1=O)[C@H](C)c1ccccc1OC,IC50,=,9340.0,nM,660.9440000000002,7.389400000000008,2.0,8.0,5.029653123769907,0
COc1cc(CNCCCNC2=CC(=O)C(NCCCNCc3ccc(O)c(OC)c3)=CC2=O)ccc1O,CHEMBL1770548,COc1cc(CNCCCNC2=CC(=O)C(NCCCNCc3ccc(O)c(OC)c3)=CC2=O)ccc1O,IC50,=,198.0,nM,524.6180000000004,1.8734000000000013,6.0,10.0,6.703334809738469,0
COc1cc(CNCCCCCCNC2=CC(=O)C(NCCCCCCNCc3ccc(O)c(OC)c3)=CC2=O)ccc1O,CHEMBL1770549,COc1cc(CNCCCCCCNC2=CC(=O)C(NCCCCCCNCc3ccc(O)c(OC)c3)=CC2=O)ccc1O,IC50,=,102.0,nM,608.7800000000004,4.214000000000003,6.0,10.0,6.991399828238082,0
O=C1C=C(NCCCNCc2cc3ccccc3o2)C(=O)C=C1NCCCNCc1cc2ccccc2o1,CHEMBL1770550,O=C1C=C(NCCCNCc2cc3ccccc3o2)C(=O)C=C1NCCCNCc1cc2ccccc2o1,IC50,=,21800.0,nM,512.6100000000004,3.937400000000002,4.0,8.0,4.661543506395395,0
O=C1C=C(NCCCCCCNCc2nc3ccccc3s2)C(=O)C=C1NCCCCCCNCc1nc2ccccc2s1,CHEMBL1770553,O=C1C=C(NCCCCCCNCc2nc3ccccc3s2)C(=O)C=C1NCCCCCCNCc1nc2ccccc2s1,IC50,=,22000.0,nM,630.8840000000004,6.005000000000004,4.0,10.0,4.657577319177793,0
O=C1C=C(NCCCNCc2ccc(-c3nc4ccccc4s3)cc2)C(=O)C=C1NCCCNCc1ccc(-c2nc3ccccc3s2)cc1,CHEMBL1770554,O=C1C=C(NCCCNCc2ccc(-c3nc4ccccc4s3)cc2)C(=O)C=C1NCCCNCc1ccc(-c2nc3ccccc3s2)cc1,IC50,=,31400.0,nM,698.9180000000003,6.998400000000008,4.0,10.0,4.503070351926785,0
COc1ccccc1CNCCCCCCNC1=CC(=O)c2ccccc2C1=O,CHEMBL1940616,COc1ccccc1CNCCCCCCNC1=CC(=O)c2ccccc2C1=O,IC50,=,1850.0,nM,392.49900000000014,3.8979000000000026,2.0,5.0,5.732828271596986,0
O=C1/C(=C/c2cccc3ccccc23)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1cccc2ccccc12,CHEMBL2380667,O=C1/C(=C/c2cccc3ccccc23)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1cccc2ccccc12,IC50,=,5810.0,nM,664.2050000000003,7.856600000000008,1.0,4.0,5.235823867609669,0
O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc3ccccc23)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,CHEMBL2332981,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc3ccccc23)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,IC50,=,20630.0,nM,717.8699999999999,6.0586000000000055,2.0,6.0,4.685500772026848,0
O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,CHEMBL2332532,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,IC50,=,26600.0,nM,712.8069999999999,4.8136000000000045,2.0,8.0,4.575118363368934,0
O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2F)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,CHEMBL2332533,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2F)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,IC50,=,24580.0,nM,685.8000000000002,5.044500000000005,2.0,6.0,4.609418121449565,0
O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2Cl)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,CHEMBL2332534,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2Cl)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,IC50,=,13640.0,nM,702.2549999999999,5.558800000000005,2.0,6.0,4.86518562967954,0
COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,CHEMBL2332542,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,IC50,=,11410.0,nM,697.8360000000001,4.914000000000004,2.0,7.0,4.942714355581786,0
Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,CHEMBL2332543,Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,IC50,=,27450.0,nM,681.8370000000002,5.213820000000005,2.0,6.0,4.561457651213889,0
O=C1/C(=C/c2cccc3ccccc23)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1cccc2ccccc12,CHEMBL2332545,O=C1/C(=C/c2cccc3ccccc23)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1cccc2ccccc12,IC50,=,6760.0,nM,643.7870000000003,7.593300000000008,1.0,4.0,5.170053304058364,0
O=C1/C(=C/c2cccc([N+](=O)[O-])c2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1cccc([N+](=O)[O-])c1,CHEMBL2332976,O=C1/C(=C/c2cccc([N+](=O)[O-])c2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1cccc([N+](=O)[O-])c1,IC50,=,5990.0,nM,633.6610000000003,5.103300000000004,1.0,8.0,5.2225731776106885,0
O=C1/C(=C/c2ccccc2F)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1F,CHEMBL2332975,O=C1/C(=C/c2ccccc2F)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1F,IC50,=,34370.0,nM,579.6470000000004,5.5651000000000055,1.0,4.0,4.4638204678627735,0
O=C1/C(=C/c2ccccc2Cl)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1Cl,CHEMBL2332974,O=C1/C(=C/c2ccccc2Cl)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1Cl,IC50,=,11920.0,nM,612.5570000000002,6.593700000000006,1.0,4.0,4.923723744595782,0
COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2OC)C1=O,CHEMBL2332550,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2OC)C1=O,IC50,=,15860.0,nM,603.7190000000003,5.3041000000000045,1.0,6.0,4.7996968170184156,0
Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2C)C1=O,CHEMBL2332549,Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2C)C1=O,IC50,=,12470.0,nM,571.7210000000001,5.903740000000006,1.0,4.0,4.904133546521457,0
C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1,CHEMBL2332547,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1,IC50,=,13840.0,nM,429.5190000000002,6.057300000000005,0.0,2.0,4.858863909879262,0
COc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2OC)C1=O,CHEMBL2380670,COc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2OC)C1=O,IC50,=,14520.0,nM,624.1370000000003,5.5674000000000055,1.0,6.0,4.838033383635925,0
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2,CHEMBL2011499,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2,IC50,=,13.6,nM,284.79000000000013,4.466400000000003,1.0,2.0,7.866461091629782,1
Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,IC50,=,4.5,nM,244.725,3.8351000000000015,1.0,2.0,8.346787486224656,1
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,CHEMBL140476,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,IC50,=,0.3236,nM,284.79000000000013,4.466400000000003,1.0,2.0,9.0,1
CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,CHEMBL341658,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,IC50,=,2.089,nM,282.36200000000014,4.342200000000003,1.0,2.0,8.680061560019691,1
CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,CHEMBL143812,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,IC50,=,0.3236,nM,298.8170000000001,4.856500000000003,1.0,2.0,9.0,1
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O,CHEMBL384563,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O,IC50,=,98.0,nM,327.81500000000005,3.1909,2.0,3.0,7.008773924307505,1
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N,CHEMBL415799,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N,IC50,=,225.0,nM,299.80500000000006,3.4036,2.0,3.0,6.647817481888637,0
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O,CHEMBL386541,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O,IC50,=,40.5,nM,377.89700000000016,2.9941000000000004,2.0,4.0,7.392544976785332,1
CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2,CHEMBL1994202,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2,IC50,=,0.43,nM,284.79000000000013,4.466400000000003,1.0,2.0,9.0,1
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,CHEMBL3233826,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,IC50,=,1.07,nM,636.1480000000003,7.083000000000008,4.0,7.0,8.970616222314789,1
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,CHEMBL3233827,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,IC50,=,1.52,nM,650.1750000000002,7.4731000000000085,4.0,7.0,8.818156412055227,1
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,CHEMBL3233828,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,IC50,=,3.18,nM,664.2020000000002,7.863200000000008,4.0,7.0,8.497572880015568,1
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2,CHEMBL3234040,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2,IC50,=,18.2,nM,670.1650000000002,7.612900000000009,4.0,7.0,7.739928612014924,1
Nc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(CCCCn3cc(CO)nn3)C[C@H]2C1,CHEMBL4280612,Nc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(CCCCn3cc(CO)nn3)C[C@H]2C1,IC50,=,0.43,nM,423.9480000000002,4.400800000000003,2.0,6.0,9.0,1
CC[C@@H](CN1CCCC1=O)C(=O)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(C)C[C@@H]2C1,CHEMBL4569343,CC[C@@H](CN1CCCC1=O)C(=O)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(C)C[C@@H]2C1,IC50,=,4.2,nM,565.2020000000001,7.011400000000008,2.0,4.0,8.3767507096021,1
CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@H](C(C)(C)O)[C@H]1O,CHEMBL4126674,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@H](C(C)(C)O)[C@H]1O,IC50,=,18550.0,nM,568.7950000000005,6.606000000000009,2.0,6.0,4.731656086048934,0
