molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,pIC50,Classification
CHEMBL133897,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,IC50,=,750,nM,312.325,2.8032,0,6,6.124938737,0
CHEMBL336398,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1,IC50,=,100,nM,376.913,4.5546,0,5,7,1
CHEMBL130628,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,IC50,=,300,nM,404.845,4.7069,0,5,6.522878745,0
CHEMBL130478,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C,IC50,=,800,nM,346.334,3.0953,0,6,6.096910013,0
CHEMBL130112,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1,IC50,=,2400,nM,338.436,4.07992,0,5,5.619788758,0
CHEMBL130098,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,IC50,=,100,nM,296.783,2.8501,0,5,7,1
CHEMBL336538,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1,IC50,=,800,nM,292.364,2.2053,0,6,6.096910013,0
CHEMBL335033,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C,IC50,=,50,nM,312.398,3.3499,0,5,7.301029996,1
CHEMBL338720,CSc1nc(-c2ccc(-c3ccccc3)cc2)nn1C(=O)N(C)C,IC50,=,560,nM,338.436,3.8637,0,5,6.251811973,0
CHEMBL131536,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)c1ccccc1,IC50,=,1400,nM,358.854,4.4249,0,5,5.853871964,0
CHEMBL106126,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC[C@H](C)C1,IC50,=,17000,nM,266.341,2.57312,0,4,4.769551079,0
CHEMBL334971,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N(C)c1ccccc1,IC50,=,1100,nM,368.462,4.1702,0,6,5.958607315,0
CHEMBL130666,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1,IC50,=,26,nM,336.848,3.7744,0,5,7.585026652,1
CHEMBL133388,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,IC50,=,800,nM,276.365,2.50512,0,5,6.096910013,0
CHEMBL336524,CCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,IC50,=,56,nM,310.81,3.2402,0,5,7.251811973,1
CHEMBL336276,CCCCCCSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,IC50,=,200,nM,346.5,4.45562,0,5,6.698970004,0
CHEMBL334395,CCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,IC50,=,300,nM,324.837,3.6303,0,5,6.522878745,0
CHEMBL131320,Cc1ccc(-c2nc(SCC(F)(F)F)n(C(=O)N(C)C)n2)cc1,IC50,=,200,nM,344.362,3.43762,0,5,6.698970004,0
CHEMBL337714,CSc1nc(-c2ccc(C(F)(F)F)cc2)nn1C(=O)N(C)C,IC50,=,500,nM,330.335,3.2155,0,5,6.301029996,0
CHEMBL46151,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1,IC50,=,260000,nM,310.419,2.7406,1,6,3.585026652,0
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,IC50,=,22,nM,223.296,1.9437,0,2,7.657577319,1
CHEMBL65667,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,3800,nM,388.512,1.8664,1,6,5.420216403,0
CHEMBL431519,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,40,nM,486.701,4.5971,1,6,7.397940009,1
CHEMBL154972,N#CC(C#N)=C1Nc2ccccc2N1CCNCc1ccc(CN2CCCCC2)o1,IC50,=,73,nM,402.502,3.54596,2,7,7.13667714,1
CHEMBL152722,COc1cc(N)c(Cl)cc1C(=O)NCCNCc1ccc(CN(C)C)o1,IC50,=,3100,nM,380.876,2.105,3,6,5.508638306,0
CHEMBL544022,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1,IC50,=,520000,nM,314.838,3.3854,1,5,3.283996656,0
CHEMBL349127,CN1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,IC50,=,4500,nM,369.473,0.28056,2,8,5.346787486,0
CHEMBL156659,Oc1nc2ccccc2n1CCNCc1ccc(CN2CCCCC2)o1,IC50,=,1200,nM,354.454,3.1106,2,6,5.920818754,0
CHEMBL155322,CC1CCCCN1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,IC50,=,540,nM,368.485,1.90756,2,7,6.26760624,0
CHEMBL154211,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCC2)o1,IC50,=,30,nM,354.458,1.51906,2,7,7.522878745,1
CHEMBL1203537,CNC(NCCNCc1ccc(CN2CCCCC2)o1)=C(C#N)C#N,IC50,=,830,nM,342.447,1.42286,3,7,6.080921908,0
CHEMBL345849,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCC(O)CC2)o1,IC50,=,390,nM,370.457,0.48986,3,8,6.408935393,0
CHEMBL154689,CN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,IC50,=,390,nM,314.393,0.59476,2,7,6.408935393,0
CHEMBL346733,CCN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,IC50,=,430,nM,328.42,0.98486,2,7,6.366531544,0
CHEMBL1203539,CCN(CC)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,IC50,=,600,nM,342.447,1.37496,2,7,6.22184875,0
CHEMBL63173,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,21000,nM,402.539,2.2565,1,6,4.677780705,0
CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,=,290,nM,359.514,4.1145,1,4,6.537602002,0
CHEMBL292788,CN1CC[C@@]2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,700,nM,374.485,1.4763,1,6,6.15490196,0
CHEMBL33051,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,IC50,=,460000,nM,288.307,-0.1996,2,4,3.337242168,0
CHEMBL155392,CNC(NCCNCc1ccc(CN(C)C)o1)=C(C#N)C#N,IC50,=,630,nM,302.382,0.49856,3,7,6.200659451,0
CHEMBL153311,CNC(NCCNCc1ccc(CN(C(C)C)C(C)C)o1)=C(C#N)C#N,IC50,=,2100,nM,358.49,2.05576,3,7,5.677780705,0
CHEMBL543546,CC(C)N(CCS/C(=N\O)C(=O)c1ccc(Cl)cc1)C(C)C,IC50,=,330000,nM,342.892,4.1624,1,5,3.48148606,0
CHEMBL154263,CC1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,IC50,=,290,nM,368.485,1.76506,2,7,6.537602002,0
CHEMBL544669,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Br)cc1,IC50,=,210000,nM,359.289,3.4945,1,5,3.677780705,0
CHEMBL62664,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,40,nM,500.728,4.9872,1,6,7.397940009,1
CHEMBL155111,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC2)o1,IC50,=,80,nM,340.431,1.12896,2,7,7.096910013,1
CHEMBL1203534,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CC=CCC2)o1,IC50,=,95,nM,352.442,1.29506,2,7,7.022276395,1
CHEMBL541044,CN(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1,IC50,=,710000,nM,331.235,2.7143,1,5,3.148741651,0
CHEMBL543779,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1,IC50,=,180000,nM,305.403,2.60368,1,6,3.744727495,0
CHEMBL64011,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,60,nM,472.674,4.207,1,6,7.22184875,1
CHEMBL65585,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,70,nM,514.755,5.3773,1,6,7.15490196,1
CHEMBL347539,CNC(NCCNCc1ccc(CN2CCCC2)o1)=C(C#N)C#N,IC50,=,280,nM,328.42,1.03276,3,7,6.552841969,0
CHEMBL154433,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCOCC2)o1,IC50,=,11000,nM,356.43,0.36536,2,8,4.958607315,0
CHEMBL157208,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCSCC2)o1,IC50,=,1500,nM,372.498,1.08196,2,8,5.823908741,0
CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,IC50,=,650,nM,314.411,1.459,2,7,6.187086643,0
CHEMBL65356,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,930,nM,430.593,3.0367,1,6,6.031517051,0
CHEMBL154366,CC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1,IC50,=,370,nM,368.485,1.76506,2,7,6.431798276,0
CHEMBL153821,CC1CCCC(C)N1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,IC50,=,4500,nM,382.512,2.29606,2,7,5.346787486,0
CHEMBL416644,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(F)cc1,IC50,=,720000,nM,313.418,3.0157,1,4,3.142667504,0
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,=,30,nM,275.352,1.7739,1,4,7.522878745,1
CHEMBL303574,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,7600,nM,416.566,2.6466,1,6,5.119186408,0
CHEMBL65018,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,80,nM,458.647,3.8169,1,6,7.096910013,1
CHEMBL66309,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,=,380,nM,444.62,3.4268,1,6,6.420216403,0
CHEMBL1203535,COC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1,IC50,=,3300,nM,384.484,1.14396,2,8,5.48148606,0
CHEMBL152260,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC(O)C2)o1,IC50,=,370,nM,370.457,0.48986,3,8,6.431798276,0
CHEMBL154950,C/N=c1\c(O)c(O)\c1=N/CCNCc1ccc(CN2CCCCC2)o1,IC50,=,9300,nM,346.431,0.7733,3,7,5.031517051,0
CHEMBL1203538,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCCC2)o1,IC50,=,120,nM,368.485,1.90916,2,7,6.920818754,0
CHEMBL59109,NC12CC(C(F)(F)F)=CC(Cc3nc(O)ccc31)/C2=C\C(F)(F)F,IC50,=,3000,nM,350.262,3.4946,2,3,5.522878745,0
CHEMBL286990,C[n+]1ccn(COCC(C)(C)[N+](=O)[O-])c1/C=N/O,IC50,=,10600,nM,257.27,0.1501,1,6,4.974694135,0
CHEMBL294891,C/C=C1\C2C=C(C(F)(F)F)CC1(N)c1ccc(O)nc1C2,IC50,=,400,nM,296.292,2.9522,2,3,6.397940009,0
CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,IC50,=,5,nM,242.322,1.9975,2,2,8.301029996,1
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,=,254,nM,198.269,2.6958,1,2,6.595166283,0
CHEMBL89011,Nc1c2c(nc3ccccc13)-c1ccccc1CO2,IC50,=,245000,nM,248.285,3.3764,1,3,3.610833916,0
CHEMBL50608,Nc1cc(-c2ccccc2)nc2ccccc12,IC50,=,11480,nM,220.275,3.484,1,2,4.940058112,0
CHEMBL29300,CN(CCn1cc[n+](C)c1/C=N/O)S(C)(=O)=O,IC50,=,6800,nM,261.327,-0.9879,1,5,5.167491087,0
CHEMBL27675,C[n+]1ccn(COCCS(C)(=O)=O)c1/C=N/O,IC50,=,26500,nM,262.311,-0.8606,1,6,4.576754126,0
CHEMBL435373,CC1=CC2Cc3nc(O)ccc3C(N)(C1)/C2=C/C(F)(F)F,IC50,=,2000,nM,296.292,2.9522,2,3,5.698970004,0
CHEMBL60167,Nc1c2c(nc3ccccc13)-c1ccccc1C2,IC50,=,676,nM,232.286,3.3882,1,2,6.170053304,0
CHEMBL89012,Nc1c2c(nc3ccccc13)-c1ccccc1CC2,IC50,=,2980,nM,246.313,3.5826,1,2,5.525783736,0
CHEMBL314800,Nc1c2c(nc3ccccc13)-c1ccccc1CS2,IC50,=,18580,nM,264.353,4.0897,1,3,4.73095429,0
CHEMBL553212,C[n+]1ccn(CCN2CCCC2)c1/C=N/O,IC50,=,17900,nM,223.3,0.2165,1,4,4.747146969,0
CHEMBL156630,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,IC50,=,4190,nM,426.314,4.5945,1,4,5.377785977,0
CHEMBL315013,COc1cc2cc(C(=O)CC(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,219,nM,454.612,4.909,1,5,6.659555885,0
CHEMBL155754,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,IC50,=,230,nM,305.765,2.915,1,4,6.638272164,0
CHEMBL314658,COc1cc2cc(C(=O)CC3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,750,nM,422.57,5.4682,0,4,6.124938737,0
CHEMBL87170,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccccc4)cc3)sc2cc1OC,IC50,=,4.6,nM,418.538,5.0698,0,4,8.337242168,1
CHEMBL87959,COc1cc2cc(C(=O)CCC3CC[N+](C)(CCOc4ccccc4)CC3)sc2cc1OC,IC50,=,390,nM,468.639,5.817,0,5,6.408935393,0
CHEMBL87295,CCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,IC50,=,2570,nM,370.494,4.4315,0,4,5.590066877,0
CHEMBL82810,COc1cc2cc(C(=O)CCc3cc[n+](CC4CCC4)cc3)sc2cc1OC,IC50,=,40,nM,396.532,4.8216,0,4,7.397940009,1
CHEMBL157182,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,IC50,=,670,nM,305.765,2.915,1,4,6.173925197,0
CHEMBL88049,COc1cc2cc(C(=O)CCCCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,110,nM,466.667,6.7184,0,4,6.958607315,0
CHEMBL87128,CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,IC50,=,280,nM,356.467,4.0414,0,4,6.552841969,0
CHEMBL160219,CNC(=O)Oc1ccc2c(c1)c1c(n2C)/C(=N\CCc2ccccc2)CC1,IC50,=,160,nM,361.445,3.8745,1,4,6.795880017,0
CHEMBL445916,CCCn1c2c(c3c(Br)c(OC(=O)NC)ccc31)CC/C2=N/CC,IC50,=,230,nM,392.297,4.2872,1,4,6.638272164,0
CHEMBL85473,COc1cc2cc(C(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,19580,nM,412.575,5.0087,1,4,4.708187313,0
CHEMBL87320,COCC[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,IC50,=,53,nM,406.568,4.3844,0,5,7.27572413,1
CHEMBL87280,COC(=O)c1ccc(C[n+]2ccc(CCC(=O)c3cc4cc(OC)c(OC)cc4s3)cc2)cc1,IC50,=,1000,nM,476.574,4.8564,0,6,6,0
CHEMBL348607,CCCCNC(=O)Oc1ccc2c(c1Br)c1c(n2C)/C(=N\C)CC1,IC50,=,3170,nM,392.297,4.1944,1,4,5.498940738,0
CHEMBL313809,COc1cc2cc(C(=O)C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,520,nM,422.57,5.4682,0,4,6.283996656,0
CHEMBL87849,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2cc1OC,IC50,=,2.6,nM,436.528,5.2089,0,4,8.585026652,1
CHEMBL314398,COc1cc2cc(C(=O)CC(OC)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,120,nM,468.639,5.5631,0,5,6.920818754,0
CHEMBL87373,COc1cc2cc(C(=O)CCc3cc[n+](CC4CC4)cc3)sc2cc1OC,IC50,=,110,nM,382.505,4.4315,0,4,6.958607315,0
CHEMBL156931,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,IC50,=,3360,nM,271.32,2.2616,1,4,5.473660723,0
CHEMBL83005,COc1cc2cc(C(=O)CC3(O)CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,90,nM,440.585,4.663,1,5,7.045757491,1
CHEMBL315515,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC,IC50,=,28,nM,446.633,5.3071,0,5,7.552841969,1
CHEMBL441632,COc1cc2cc(C(=O)CCc3cc[n+](C)cc3)sc2cc1OC,IC50,=,900,nM,342.44,3.5585,0,4,6.045757491,0
CHEMBL87937,COCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,IC50,=,30,nM,386.493,3.6679,0,5,7.522878745,1
CHEMBL441808,COc1cc2cc(C(=O)CC(O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,380,nM,482.666,5.6892,1,5,6.420216403,0
CHEMBL87649,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccsc4)cc3)sc2cc1OC,IC50,=,6,nM,424.567,5.1313,0,5,8.22184875,1
CHEMBL160836,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,IC50,=,140,nM,364.243,3.4142,1,4,6.853871964,0
CHEMBL156861,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,IC50,=,180,nM,350.216,3.0241,1,4,6.744727495,0
CHEMBL314766,COC(=O)C[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,IC50,=,54,nM,420.551,3.911,0,6,7.26760624,1
CHEMBL88026,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,8,nM,438.613,5.9382,0,4,8.096910013,1
CHEMBL86233,COc1cc2cc(CC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,10000,nM,396.576,5.5178,0,3,5,0
CHEMBL155350,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,IC50,=,160,nM,319.792,3.3051,1,4,6.795880017,0
CHEMBL155863,CCC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,IC50,=,3840,nM,299.374,3.0418,1,4,5.415668776,0
CHEMBL87980,C=CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,IC50,=,540,nM,368.478,4.2075,0,4,6.26760624,0
CHEMBL87441,CCOCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,IC50,=,7,nM,400.52,4.058,0,5,8.15490196,1
CHEMBL158946,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,IC50,=,60,nM,364.243,3.3663,0,4,7.22184875,1
CHEMBL87550,COc1cc2cc(C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,IC50,=,2670,nM,394.56,5.7425,0,3,5.573488739,0
CHEMBL609440,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc([N+](=O)[O-])o4)cc3)sc2cc1OC,IC50,=,4.5,nM,453.496,4.571,0,7,8.346787486,1
CHEMBL350464,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,IC50,=,5680,nM,285.347,2.6517,1,4,5.245651664,0
CHEMBL313271,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccc([N+](=O)[O-])o4)CC3)sc2cc1OC,IC50,=,32,nM,473.571,5.4394,0,7,7.494850022,1
CHEMBL423313,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC(=O)OC(C)(C)C)CC3)sc2cc1OC,IC50,=,79,nM,462.632,5.0797,0,6,7.102372909,1
CHEMBL309667,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2,IC50,=,10.9,nM,247.298,1.4074,3,4,7.962573502,1
CHEMBL419470,C[C@@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,IC50,=,22.1,nM,309.369,3.3001,3,4,7.655607726,1
CHEMBL80221,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1,IC50,=,161,nM,351.45,3.3443,1,4,6.793174124,0
CHEMBL431844,Nc1c2c(nc3ccccc13)C1CCC2C1,IC50,=,31.5,nM,210.28,3.1817,1,2,7.501689446,1
CHEMBL80247,CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CCNC12,IC50,=,13.8,nM,323.396,3.3244,2,4,7.860120914,1
CHEMBL418917,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,IC50,=,40.8,nM,323.396,3.6423,2,4,7.389339837,1
CHEMBL77896,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,IC50,=,1090,nM,427.548,4.9147,1,4,5.962573502,0
CHEMBL369661,Nc1c2c(nc3c(Cl)cccc13)CCCC2,IC50,=,68.9,nM,232.714,3.3492,1,2,7.161780778,1
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,=,2.33,nM,379.5,4.3611,0,4,8.632644079,1
CHEMBL74089,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C,IC50,=,21,nM,261.325,1.4317,2,4,7.677780705,1
CHEMBL134057,Nc1c2c(nc3cccc(Cl)c13)CCCC2,IC50,=,9.4,nM,232.714,3.3492,1,2,8.026872146,1
CHEMBL76640,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)C1N2C,IC50,=,9890,nM,275.352,1.7739,1,4,5.004803708,0
CHEMBL76241,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2C,IC50,=,330,nM,351.45,3.3443,1,4,6.48148606,0
CHEMBL431784,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2,IC50,=,56.7,nM,261.325,1.7496,2,4,7.246416941,1
CHEMBL51934,Nc1c2c(nc3ccccc13)CCCC2O,IC50,=,164,nM,214.268,2.1867,2,3,6.785156152,0
CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,IC50,=,4.5,nM,244.725,3.8351,1,2,8.346787486,1
CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,=,1.8,nM,232.714,3.3492,1,2,8.744727495,1
CHEMBL355740,Nc1c2c(nc3c(Cl)cccc13)C1CCC2C1,IC50,=,84.3,nM,244.725,3.8351,1,2,7.074172425,1
CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,IC50,=,24,nM,337.423,3.6666,1,4,7.619788758,1
CHEMBL75919,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,IC50,=,3500,nM,337.423,3.6666,1,4,5.455931956,0
CHEMBL309351,C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,IC50,=,231,nM,309.369,3.3001,3,4,6.63638802,0
CHEMBL75743,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCNC1N2,IC50,=,1490,nM,247.298,1.4074,3,4,5.826813732,0
CHEMBL76135,C[C@@]12CCN(Cc3ccccc3)C1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,IC50,=,41130,nM,489.619,6.8074,1,4,4.38584129,0
CHEMBL440497,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,IC50,=,3560,nM,427.548,4.9147,1,4,5.448550002,0
CHEMBL368196,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1,IC50,=,42.2,nM,244.725,3.8351,1,2,7.374687549,1
CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,IC50,=,743,nM,232.714,3.3492,1,2,6.129011186,0
CHEMBL172118,Nc1c2c(nc3ccc(Cl)cc13)C1CCC2C1,IC50,=,1100,nM,244.725,3.8351,1,2,5.958607315,0
CHEMBL61515,C=CCC[N+](C)(C)c1ccccc1O,IC50,=,10000,nM,192.282,2.5352,1,1,5,0
CHEMBL61965,COc1ccc(C(=O)COc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC,IC50,=,10000,nM,406.502,4.7326,0,4,5,0
CHEMBL59790,COc1ccc(C(=O)CCc2ccc([N+](C)(C)C)cc2)cc1OC,IC50,=,3000,nM,328.432,3.716,0,3,5.522878745,0
CHEMBL300170,COc1ccc(C(=O)CCc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC,IC50,=,1300,nM,404.53,5.2864,0,3,5.886056648,0
CHEMBL61312,C=CC[N+](C)(C)c1cccc(O)c1,IC50,=,3000,nM,178.255,2.1451,1,1,5.522878745,0
CHEMBL59192,C=CC[N+](C)(C)c1cccc(OC(C)=O)c1,IC50,=,1000,nM,220.292,2.3648,0,2,6,0
CHEMBL58511,C=CC[N+](C)(C)c1ccc(OCC(=O)c2ccc(OC)c(OC)c2)cc1,IC50,=,10000,nM,356.442,3.7184,0,4,5,0
CHEMBL59074,COc1ccc(C(=O)CCc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC,IC50,=,1040,nM,404.53,5.2864,0,3,5.982966661,0
CHEMBL60596,C=CC[N+](C)(C)c1ccccc1O,IC50,=,1850,nM,178.255,2.1451,1,1,5.732828272,0
CHEMBL62031,COc1ccc(C(=O)COc2cccc([N+](C)(C)C)c2)cc1OC,IC50,=,10000,nM,330.404,3.1622,0,4,5,0
CHEMBL60074,COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC,IC50,=,330,nM,406.502,4.7326,0,4,6.48148606,0
CHEMBL60180,COc1ccc(C(=O)COc2ccc([N+](C)(C)C)cc2)cc1OC,IC50,=,10000,nM,330.404,3.1622,0,4,5,0
CHEMBL60745,CC[N+](C)(C)c1cccc(O)c1,IC50,=,3960,nM,166.244,1.979,1,1,5.402304814,0
CHEMBL58194,C=CC[N+](C)(C)c1ccccc1OC,IC50,=,1000,nM,192.282,2.4481,0,1,6,0
CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,IC50,=,21,nM,261.325,1.4317,2,4,7.677780705,1
