smiles,molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,pIC50,Classification
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,CHEMBL3683824,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,IC50,=,65.0,nM,374.80300000000017,3.075000000000001,2.0,5.0,7.187086643357143,1
CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,CHEMBL1923158,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,IC50,=,447.0,nM,371.82800000000015,2.0317,2.0,5.0,6.349692476868062,0
CN1CC(N)=N[C@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,CHEMBL1923160,CN1CC(N)=N[C@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,IC50,=,324.0,nM,371.82800000000015,2.0317,2.0,5.0,6.489454989793388,0
CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,CHEMBL1921816,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,IC50,=,550.0,nM,371.82800000000015,2.0317,2.0,5.0,6.259637310505756,0
CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,CHEMBL1923297,CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,IC50,=,40.0,nM,389.81800000000015,2.1708,2.0,5.0,7.397940008672037,1
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,CHEMBL2152899,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,IC50,=,38.9,nM,414.40400000000017,2.0471600000000003,2.0,8.0,7.410050398674293,1
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OCC3(F)F)c2)nc1,CHEMBL2347190,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OCC3(F)F)c2)nc1,IC50,=,49.0,nM,407.32700000000006,2.489680000000001,2.0,6.0,7.309803919971486,1
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F,CHEMBL2347189,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F,IC50,=,40.0,nM,439.34400000000016,3.1737800000000016,2.0,6.0,7.397940008672037,1
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](C(F)(F)F)[C@@H]1F,CHEMBL2347188,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](C(F)(F)F)[C@@H]1F,IC50,=,13.0,nM,439.34400000000016,3.1737800000000016,2.0,6.0,7.886056647693162,1
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,CHEMBL2347187,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,IC50,=,19.0,nM,439.34400000000005,3.1753800000000005,2.0,6.0,7.721246399047171,1
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1,CHEMBL2347186,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1,IC50,=,77.0,nM,389.3370000000001,2.19248,2.0,6.0,7.113509274827518,1
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,CHEMBL2347208,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,IC50,=,12.0,nM,421.35400000000016,3.225780000000001,2.0,6.0,7.920818753952375,1
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@H](C(F)(F)F)OC(N)=N1,CHEMBL2347207,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@H](C(F)(F)F)OC(N)=N1,IC50,=,776.0,nM,421.35400000000016,3.225780000000001,2.0,6.0,6.110138278741813,0
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)CCOC(N)=N3)c2)nc1,CHEMBL2347206,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)CCOC(N)=N3)c2)nc1,IC50,=,54.0,nM,389.33700000000016,2.54008,2.0,6.0,7.267606240177032,1
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@H]1F,CHEMBL2347205,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@H]1F,IC50,=,435.0,nM,371.34700000000015,2.2428800000000004,2.0,6.0,6.361510743045362,0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,CHEMBL2347204,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,IC50,=,28.0,nM,371.34700000000015,2.2428800000000004,2.0,6.0,7.552841968657781,1
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1,CHEMBL2347203,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1,IC50,=,51.0,nM,353.35700000000014,2.29488,2.0,6.0,7.292429823902062,1
C[C@]1(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347202,C[C@]1(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,IC50,=,19.0,nM,437.75600000000014,3.518400000000001,2.0,6.0,7.721246399047171,1
C[C@]1(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347201,C[C@]1(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)N=C(N)OCC1(F)F,IC50,=,36.0,nM,403.31100000000015,2.865,2.0,6.0,7.443697499232713,1
Cn1cc(Cl)c(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,CHEMBL2347200,Cn1cc(Cl)c(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,IC50,=,151.0,nM,401.7760000000002,2.6603000000000003,2.0,6.0,6.82102305270683,0
Cn1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,CHEMBL2347199,Cn1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,IC50,=,446.0,nM,367.33100000000013,2.0069,2.0,6.0,6.350665141287857,0
CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,CHEMBL2347198,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,IC50,=,6.0,nM,433.39000000000016,2.4655000000000005,2.0,7.0,8.221848749616356,1
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,CHEMBL2347197,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,IC50,=,13.0,nM,419.36300000000017,2.0754,2.0,7.0,7.886056647693162,1
C[C@]1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347196,C[C@]1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,25.0,nM,463.33800000000014,3.0045,2.0,7.0,7.602059991327962,1
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,CHEMBL2347195,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,IC50,=,27.0,nM,395.3410000000002,2.072,2.0,7.0,7.568636235841013,1
C[C@]1(c2cc(NC(=O)c3ncc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347194,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,67.0,nM,399.76000000000016,2.7168,2.0,6.0,7.173925197299173,1
C[C@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347193,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F,IC50,=,26.0,nM,433.21700000000016,3.9752000000000014,2.0,5.0,7.585026652029183,1
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OCC2(F)F)c1,CHEMBL2347192,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OCC2(F)F)c1,IC50,=,17.0,nM,412.79900000000015,3.630220000000001,2.0,5.0,7.769551078621726,1
C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347191,C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,42.0,nM,494.3670000000001,3.947600000000001,2.0,6.0,7.376750709602098,1
C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347368,C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,108.0,nM,462.35000000000014,3.6095000000000015,2.0,6.0,6.966576244513051,0
CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,CHEMBL2347367,CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,IC50,=,184.0,nM,408.38000000000017,3.0671000000000013,2.0,6.0,6.735182176990462,0
C[C@]1(c2cc(NC(=O)c3ccc(OC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347366,C[C@]1(c2cc(NC(=O)c3ccc(OC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,57.0,nM,448.32300000000015,3.567000000000001,2.0,6.0,7.244125144327507,1
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,CHEMBL2347365,COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,IC50,=,51.0,nM,394.3530000000002,2.6770000000000005,2.0,6.0,7.292429823902062,1
C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,CHEMBL2347364,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,IC50,=,32.0,nM,388.34900000000016,2.649700000000001,2.0,5.0,7.494850021680094,1
Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,CHEMBL2347363,Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,IC50,=,87.0,nM,378.35400000000016,2.9768200000000014,2.0,5.0,7.0604807473813835,1
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347215,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,23.0,nM,389.33700000000016,2.540080000000001,2.0,6.0,7.638272163982407,1
C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347214,C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,66.0,nM,382.3170000000002,2.8075,2.0,5.0,7.180456064458133,1
C[C@]1(c2cc(NC(=O)c3ccccn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347213,C[C@]1(c2cc(NC(=O)c3ccccn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,294.0,nM,364.32700000000017,2.6684,2.0,5.0,6.531652669587842,0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)SCC1(F)F,CHEMBL2347212,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)SCC1(F)F,IC50,=,14.0,nM,414.84000000000015,4.038400000000002,2.0,5.0,7.853871964321763,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,CHEMBL2347211,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,IC50,=,16.0,nM,378.8600000000001,3.7932000000000015,2.0,5.0,7.795880017344076,1
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347210,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,=,26.0,nM,398.77200000000016,3.3218000000000014,2.0,5.0,7.585026652029183,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOC(N)=N1,CHEMBL2347209,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOC(N)=N1,IC50,=,137.0,nM,362.79200000000014,3.0766000000000013,2.0,5.0,6.863279432843593,0
NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CO1,CHEMBL2403763,NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CO1,IC50,=,10780.0,nM,342.78600000000006,2.4737,2.0,5.0,4.96738123914928,0
NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CS1,CHEMBL2403764,NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CS1,IC50,=,4000.0,nM,358.8540000000001,3.190300000000001,2.0,5.0,5.3979400086720375,0
C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COC(N)=N1,CHEMBL2403759,C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COC(N)=N1,IC50,=,2020.0,nM,330.7750000000001,2.5474,2.0,5.0,5.6946486305533774,0
CN1C(=O)C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N,CHEMBL2403761,CN1C(=O)C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N,IC50,=,1020.0,nM,357.80100000000016,1.9892,2.0,5.0,5.991399828238082,0
NC1=NC2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)CC2CS1,CHEMBL2403771,NC1=NC2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)CC2CS1,IC50,=,760.0,nM,358.8540000000001,3.2640000000000016,2.0,5.0,6.1191864077192095,0
C[C@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)c2ccccc21,CHEMBL2403762,C[C@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)c2ccccc21,IC50,=,550.0,nM,376.84700000000015,3.969700000000001,2.0,4.0,6.259637310505756,0
NC1=N[C@@]2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)C[C@H]2COC1,CHEMBL2403779,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)C[C@H]2COC1,IC50,=,370.0,nM,374.80300000000017,2.729000000000001,2.0,5.0,6.431798275933005,0
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)c2ccccc2O1,CHEMBL2403775,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)c2ccccc2O1,IC50,=,120.0,nM,410.8360000000001,4.097000000000002,2.0,5.0,6.920818753952375,0
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1,CHEMBL2403773,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1,IC50,=,96.0,nM,372.83100000000013,3.7386000000000017,2.0,4.0,7.017728766960431,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cc2ccccc2C(N)=N1,CHEMBL2403774,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cc2ccccc2C(N)=N1,IC50,=,61.0,nM,408.86400000000015,4.303200000000003,2.0,4.0,7.214670164989233,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCCC(N)=N1,CHEMBL2403778,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCCC(N)=N1,IC50,=,46.0,nM,376.81900000000013,3.1191000000000004,2.0,5.0,7.337242168318426,1
C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)COCC(N)=N1,CHEMBL2403770,C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)COCC(N)=N1,IC50,=,45.0,nM,397.23700000000014,3.3824000000000014,2.0,5.0,7.346787486224656,1
C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CCOC(N)=N1,CHEMBL2403768,C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CCOC(N)=N1,IC50,=,39.0,nM,397.23700000000014,3.730000000000001,2.0,5.0,7.4089353929735005,1
CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1,CHEMBL2403767,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1,IC50,=,32.0,nM,357.84500000000014,2.5051000000000005,2.0,5.0,7.494850021680094,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCC2(CC2)C(N)=N1,CHEMBL2403772,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCC2(CC2)C(N)=N1,IC50,=,31.0,nM,386.8580000000003,4.272800000000002,2.0,4.0,7.508638306165728,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1,CHEMBL2403769,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1,IC50,=,31.0,nM,362.79200000000014,2.7289999999999996,2.0,5.0,7.508638306165728,1
NC1=N[C@@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)C[C@H]2CCS1,CHEMBL2331708,NC1=N[C@@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)C[C@H]2CCS1,IC50,=,27.0,nM,372.88100000000014,3.6541000000000015,2.0,5.0,7.568636235841013,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOCC(N)=N1,CHEMBL2403777,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOCC(N)=N1,IC50,=,23.0,nM,376.81900000000013,3.1191000000000004,2.0,5.0,7.638272163982407,1
CN1C(=O)C[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N,CHEMBL2403765,CN1C(=O)C[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N,IC50,=,15.0,nM,371.82800000000015,2.3793,2.0,5.0,7.823908740944319,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCCOC(N)=N1,CHEMBL2403776,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCCOC(N)=N1,IC50,=,14.0,nM,376.81900000000013,3.466700000000001,2.0,5.0,7.853871964321763,1
CN1CC[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C1N,CHEMBL2403766,CN1CC[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C1N,IC50,=,12.0,nM,375.835,2.9918000000000005,2.0,5.0,7.920818753952375,1
C[C@@]1(c2cc(NC(=O)c3cnc(-n4cccn4)cn3)ccc2F)CCSC(N)=N1,CHEMBL3261046,C[C@@]1(c2cc(NC(=O)c3cnc(-n4cccn4)cn3)ccc2F)CCSC(N)=N1,IC50,=,20.0,nM,411.4660000000002,2.7205000000000004,2.0,8.0,7.698970004336019,1
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,CHEMBL3261078,CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,IC50,=,1.0,nM,438.91200000000015,2.905800000000001,2.0,6.0,9.0,1
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS(=O)(=O)C2(CCCCC2)C(=N)N1,CHEMBL3261079,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS(=O)(=O)C2(CCCCC2)C(=N)N1,IC50,=,8.4,nM,478.9770000000004,4.039770000000002,3.0,5.0,8.075720713938116,1
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2cccc2C(N)=N1,CHEMBL3261075,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2cccc2C(N)=N1,IC50,=,19.5,nM,388.4060000000002,2.78048,2.0,6.0,7.709965388637482,1
C[C@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)Cn2nccc21,CHEMBL3261076,C[C@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)Cn2nccc21,IC50,=,48.98,nM,380.83900000000017,2.8181000000000003,2.0,6.0,7.309981219211304,1
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cc2cccn2C(N)=N1,CHEMBL3261077,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cc2cccn2C(N)=N1,IC50,=,36.0,nM,388.4060000000002,2.78048,2.0,6.0,7.443697499232713,1
CC#CCOc1cnc(C(=O)Nc2ccc(F)c(C34COCC3COC(N)=N4)c2)cn1,CHEMBL3261051,CC#CCOc1cnc(C(=O)Nc2ccc(F)c(C34COCC3COC(N)=N4)c2)cn1,IC50,=,27.0,nM,425.42000000000013,1.4567,2.0,8.0,7.568636235841013,1
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1F,CHEMBL3261070,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1F,IC50,=,20.0,nM,380.78200000000015,3.0246000000000004,2.0,5.0,7.698970004336019,1
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)F,CHEMBL3261071,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)F,IC50,=,40.0,nM,412.79900000000015,3.362700000000001,2.0,5.0,7.397940008672037,1
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,CHEMBL3261072,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,IC50,=,34.0,nM,430.78900000000016,3.659900000000001,2.0,5.0,7.468521082957745,1
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@@]1(F)C(F)(F)F,CHEMBL3261073,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@@]1(F)C(F)(F)F,IC50,=,25.0,nM,448.77900000000017,3.9571000000000014,2.0,5.0,7.602059991327962,1
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)COCC(N)=N3)c2)cn1,CHEMBL3634123,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)COCC(N)=N3)c2)cn1,IC50,=,44.0,nM,359.36100000000016,1.4791999999999998,2.0,7.0,7.356547323513813,1
C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1,CHEMBL3634122,C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1,IC50,=,44.0,nM,344.80200000000013,2.5899,2.0,5.0,7.356547323513813,1
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3F)c2)cn1,CHEMBL3634124,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3F)c2)cn1,IC50,=,102.0,nM,377.35100000000017,1.7748,2.0,7.0,6.991399828238082,0
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@@H]3F)c2)cn1,CHEMBL3634125,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@@H]3F)c2)cn1,IC50,=,12.0,nM,377.35100000000017,1.7748,2.0,7.0,7.920818753952375,1
C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@@]1(F)C(F)(F)F,CHEMBL3634126,C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@@]1(F)C(F)(F)F,IC50,=,20.0,nM,449.76700000000017,3.3521000000000014,2.0,6.0,7.698970004336019,1
C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@]1(F)C(F)(F)F,CHEMBL3634127,C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@]1(F)C(F)(F)F,IC50,=,316.0,nM,449.76700000000017,3.3521000000000014,2.0,6.0,6.5003129173815966,0
C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,CHEMBL3634128,C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,IC50,=,29.0,nM,431.77700000000016,3.0549000000000013,2.0,6.0,7.5376020021010435,1
C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1C(F)(F)F,CHEMBL3634129,C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1C(F)(F)F,IC50,=,110.0,nM,431.77700000000016,3.0549000000000013,2.0,6.0,6.9586073148417755,0
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C4CC4)N=C(N)CO[C@@H]3F)c2)cn1,CHEMBL3634130,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C4CC4)N=C(N)CO[C@@H]3F)c2)cn1,IC50,=,66.0,nM,403.3890000000002,2.1649000000000003,2.0,7.0,7.180456064458133,1
