molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,pIC50,Classification
CHEMBL324109,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)NC(CCSC)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,460.0,nM,751.9880000000002,2.3535000000000066,8.0,9.0,6.337242168318426,0
CHEMBL114147,CC(=O)NCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,9000.0,nM,737.8950000000003,1.962600000000004,8.0,8.0,5.045757490560675,0
CHEMBL116826,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)NC(CC[S+](C)[O-])[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,34000.0,nM,767.9870000000001,1.3690000000000073,8.0,9.0,4.468521082957745,0
CHEMBL143239,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)C(O)c1ccccc1-c1ccccc1)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,IC50,=,20.0,nM,717.7220000000002,4.319600000000001,7.0,7.0,7.698970004336019,1
CHEMBL332948,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,21.0,nM,767.965,2.843100000000007,8.0,8.0,7.6777807052660805,1
CHEMBL332260,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,50.0,nM,794.0030000000002,3.3773000000000053,8.0,8.0,7.301029995663981,1
CHEMBL142715,c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1,IC50,=,350.0,nM,425.6160000000003,6.913500000000007,0.0,2.0,6.455931955649724,0
CHEMBL290001,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,IC50,=,2.0,nM,722.0060000000001,4.148800000000005,6.0,8.0,8.698970004336019,1
CHEMBL114169,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)C(=O)NCc1ccc(C(=O)O)cc1,IC50,=,1300.0,nM,735.9229999999999,2.5785000000000036,8.0,8.0,5.886056647693163,0
CHEMBL143687,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)cc(C(=O)OC)c1,IC50,=,120.0,nM,745.7760000000001,4.496400000000005,5.0,9.0,6.920818753952375,0
CHEMBL309438,CCC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,650.0,nM,767.9650000000001,2.843100000000006,8.0,8.0,6.187086643357144,0
CHEMBL52961,CO[C@](C)(C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C)c1ccccc1,IC50,=,41000.0,nM,783.9200000000002,1.6373000000000089,8.0,9.0,4.3872161432802645,0
CHEMBL52174,COC(=O)CCCNC(=O)[C@H](NC(=O)C[C@H](O)C(CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C,IC50,=,47000.0,nM,703.9440000000001,2.265700000000005,6.0,10.0,4.327902142064283,0
CHEMBL51003,CC(C)CC(NC(=O)CCCOc1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,IC50,=,25000.0,nM,783.9200000000002,1.9347000000000074,8.0,9.0,4.6020599913279625,0
CHEMBL50827,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NO)C(C)C,IC50,=,94000.0,nM,619.8260000000002,1.7017000000000035,7.0,9.0,4.026872146400302,0
CHEMBL50930,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NC1C[C@@H](C(=O)O)C[C@@H](C(=O)O)C1)C(C)C,IC50,=,300.0,nM,773.9910000000001,2.2666000000000066,8.0,10.0,6.522878745280337,0
CHEMBL297739,CC(C)CC(NC(=O)c1ccc2ccccc2c1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,IC50,=,48000.0,nM,775.9000000000003,2.5425000000000058,8.0,8.0,4.318758762624412,0
CHEMBL51188,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCc1cccc(OCC(=O)O)c1)C(C)C,IC50,=,5000.0,nM,767.9870000000001,2.976100000000007,7.0,10.0,5.301029995663981,0
CHEMBL53919,CC(C)CC(NC(=O)Cc1cccc2ccccc12)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,IC50,=,42000.0,nM,789.9270000000002,2.4714000000000054,8.0,8.0,4.376750709602099,0
CHEMBL300657,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,IC50,=,4000.0,nM,737.9610000000001,3.210900000000005,7.0,9.0,5.3979400086720375,0
CHEMBL297486,CC(C)C[C@H](NC(=O)C(O)c1cccc2ccccc12)[C@@H](O)CC(=O)N[C@H](C(=O)NC1C[C@@H](C(=O)O)C[C@@H](C(=O)O)C1)C(C)C,IC50,=,3000.0,nM,627.7350000000002,2.366200000000001,7.0,7.0,5.522878745280337,0
CHEMBL48843,COC(=O)CCCCC(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,IC50,=,50000.0,nM,763.8860000000003,0.8089000000000091,8.0,10.0,4.301029995663981,0
CHEMBL49989,CC(C)Cc1ccc(C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)O)C(C)C)cc1,IC50,=,28000.0,nM,781.9480000000002,2.5878000000000085,8.0,8.0,4.552841968657781,0
CHEMBL53648,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCCCC(=O)O)C(C)C,IC50,=,47000.0,nM,689.917,2.1773000000000042,7.0,9.0,4.327902142064283,0
CHEMBL53024,CC(C)C[C@H](NC(=O)C(O)c1cccc2ccccc12)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,50000.0,nM,591.7050000000003,3.310500000000001,6.0,6.0,4.301029995663981,0
CHEMBL298126,CC(C)CC(NC(=O)Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,IC50,=,130000.0,nM,739.8670000000002,1.318200000000008,8.0,8.0,3.886056647693163,0
CHEMBL52317,CCCCOc1ccc(C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)O)C(C)C)cc1,IC50,=,27000.0,nM,797.9470000000002,2.568200000000008,8.0,9.0,4.568636235841013,0
CHEMBL297913,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,4000.0,nM,737.9610000000001,3.210900000000005,7.0,9.0,5.3979400086720375,0
CHEMBL296166,COC(=O)[C@@H]1CC(NC(=O)[C@H](NC(=O)C[C@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)C[C@H](C(=O)OC)C1,IC50,=,120.0,nM,751.824,3.5316000000000045,5.0,9.0,6.920818753952375,0
CHEMBL433080,CC(C)CC(NC(=O)Cc1ccc(F)cc1F)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,IC50,=,140000.0,nM,775.8470000000002,1.596400000000006,8.0,8.0,3.853871964321762,0
CHEMBL301153,CO[C@H](C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C)c1ccccc1,IC50,=,28000.0,nM,769.8930000000003,1.463200000000009,8.0,9.0,4.552841968657781,0
CHEMBL54022,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCCC(=O)O)C(C)C,IC50,=,30000.0,nM,675.8900000000001,1.7872000000000048,7.0,9.0,4.522878745280337,0
CHEMBL49971,CC(C)C[C@H](NC(=O)C(O)c1ccccc1Br)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,IC50,=,40000.0,nM,620.5410000000003,2.9198000000000004,6.0,6.0,4.3979400086720375,0
CHEMBL53668,COC(=O)[C@@H]1CC(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)C(O)c2cccc3ccccc23)C(C)C)C[C@H](C(=O)OC)C1,IC50,=,140000.0,nM,655.789,2.5430000000000046,5.0,9.0,3.853871964321762,0
CHEMBL137101,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,IC50,=,520.0,nM,633.7870000000003,1.4792000000000052,7.0,7.0,6.2839966563652006,0
CHEMBL1791011,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1cccc(C(=O)O)c1,IC50,=,140.0,nM,741.9520000000002,2.7991000000000064,7.0,8.0,6.853871964321762,0
CHEMBL1791017,CC[C@H](C)[C@H](NC(=O)C1CCCCO1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,IC50,=,69.0,nM,703.8780000000002,2.0284000000000053,7.0,8.0,7.161150909262744,1
CHEMBL1791009,CCCC[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)C(=O)NCc1cccc(C(=O)O)c1,IC50,=,180.0,nM,647.8140000000002,2.013400000000007,7.0,7.0,6.7447274948966935,0
CHEMBL344932,CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C)C(C)C,IC50,=,3800.0,nM,619.7600000000002,1.0891000000000053,7.0,7.0,5.42021640338319,0
CHEMBL138002,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,IC50,=,890.0,nM,693.9080000000001,2.212400000000005,7.0,8.0,6.050609993355087,0
CHEMBL1791016,CCC[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)C(=O)NCc1cccc(C(=O)O)c1,IC50,=,130.0,nM,693.9080000000002,2.356500000000006,7.0,8.0,6.886056647693163,0
CHEMBL1791014,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)NCc1cccc(C(=O)O)c1,IC50,=,260.0,nM,647.8140000000003,1.8693000000000048,7.0,7.0,6.585026652029182,0
CHEMBL1791018,CCCC[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)C(=O)NCc1cccc(C(=O)O)c1,IC50,=,86.0,nM,707.9350000000001,2.746600000000006,7.0,8.0,7.0655015487564325,1
CHEMBL136868,CCC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,IC50,=,830.0,nM,619.7600000000002,1.2332000000000052,7.0,7.0,6.080921907623926,0
CHEMBL1791010,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCc1cccc(C(=O)O)c1,IC50,=,91.0,nM,757.9510000000002,2.504700000000005,8.0,9.0,7.040958607678906,1
CHEMBL1791020,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,IC50,=,250.0,nM,633.7870000000003,1.4792000000000052,7.0,7.0,6.6020599913279625,0
CHEMBL1791013,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1cccc(C(=O)O)c1,IC50,=,250.0,nM,681.8310000000002,2.065900000000006,7.0,7.0,6.6020599913279625,0
CHEMBL1791012,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCc1cccc(C(=O)O)c1,IC50,=,110.0,nM,697.8300000000003,1.771500000000005,8.0,8.0,6.958607314841775,0
CHEMBL137319,CCCC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,IC50,=,1400.0,nM,633.7870000000003,1.6233000000000049,7.0,7.0,5.853871964321762,0
CHEMBL66,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,IC50,=,35000.0,nM,304.25399999999996,1.1862999999999995,5.0,7.0,4.455931955649724,0
CHEMBL130415,Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,IC50,=,2400.0,nM,306.27000000000004,1.2517,6.0,7.0,5.619788758288394,0
CHEMBL125743,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,IC50,=,2500.0,nM,306.27000000000004,1.2517,6.0,7.0,5.6020599913279625,0
CHEMBL129451,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,IC50,=,6000.0,nM,442.37600000000015,2.5276000000000005,7.0,10.0,5.221848749616356,0
CHEMBL129482,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2,IC50,=,28000.0,nM,290.271,1.5460999999999998,5.0,6.0,4.552841968657781,0
CHEMBL126142,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,IC50,=,4500.0,nM,442.37600000000015,2.5276000000000005,7.0,10.0,5.346787486224656,0
CHEMBL361977,CC(C)C[C@H](NC(=O)[C@@H]1CC(=O)NCCCCCOC(=O)N[C@@H](C(C)C)C(=O)N1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,IC50,=,3900.0,nM,716.921,2.287400000000006,7.0,8.0,5.4089353929735005,0
CHEMBL42453,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c1,IC50,=,50.0,nM,657.799,5.352500000000005,4.0,5.0,7.301029995663981,1
CHEMBL263260,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCCCC(=O)O)c1,IC50,=,400.0,nM,617.734,4.716400000000004,4.0,5.0,6.3979400086720375,0
CHEMBL43962,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCc2ccccc2)c1,IC50,=,1400.0,nM,607.7420000000002,5.661700000000006,3.0,4.0,5.853871964321762,0
CHEMBL295996,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCC(=O)O)c1,IC50,=,2800.0,nM,589.6800000000002,3.936200000000002,4.0,5.0,5.552841968657781,0
CHEMBL295109,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)N[C@@H]2C[C@H](OC)C[C@H](OC)C2)c1,IC50,=,6600.0,nM,659.815,5.044000000000005,3.0,6.0,5.180456064458132,0
CHEMBL364446,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@H](C(=O)O)C(C)C,IC50,=,190.0,nM,614.8500000000004,2.308600000000003,6.0,7.0,6.721246399047171,0
CHEMBL192836,CCCCNC(=O)[C@H](C)NC(=O)[C@@H]1CCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O,IC50,=,185.0,nM,641.9200000000001,2.5042000000000044,6.0,7.0,6.732828271596986,0
CHEMBL191344,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,IC50,=,25.0,nM,669.974,3.140300000000005,6.0,7.0,7.6020599913279625,1
CHEMBL190058,CCCCNC(=O)[C@@H]1CCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O,IC50,=,1820.0,nM,570.8410000000002,2.999500000000002,5.0,6.0,5.739928612014925,0
CHEMBL191129,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC(=O)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,IC50,=,10.0,nM,683.957,2.3193000000000046,6.0,8.0,8.0,1
CHEMBL439671,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CN(C)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,IC50,=,3440.0,nM,684.989,1.9018000000000068,6.0,8.0,5.46344155742847,0
CHEMBL191100,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1C(=O)N(CC)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,IC50,=,3350.0,nM,712.999,1.8185000000000064,6.0,8.0,5.474955192963154,0
CHEMBL364664,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1OCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,IC50,=,9560.0,nM,671.946,2.1291000000000055,6.0,8.0,5.0195421077238995,0
CHEMBL190010,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,IC50,=,60.0,nM,586.7960000000004,1.672500000000003,6.0,7.0,7.221848749616356,1
CHEMBL187765,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CC(=O)C[C@H]1C(=O)N[C@@H](C)C(=O)O,IC50,=,720.0,nM,600.7790000000003,0.8515000000000044,6.0,8.0,6.142667503568731,0
CHEMBL370043,CN(C)c1ccc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C(=O)NCCCN1CCOCC1,IC50,=,57.8,nM,561.527,4.886300000000003,3.0,5.0,7.2380721615794705,1
CHEMBL190644,CCOCCCNC(=O)c1cc(NC(=O)Nc2cccc(Cl)c2)ccc1N(C)C,IC50,=,97.0,nM,418.9250000000002,4.206400000000003,3.0,4.0,7.013228265733755,1
CHEMBL363539,COCCCNC(=O)c1cc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1N(C)C,IC50,=,283900.0,nM,506.4470000000001,5.200500000000004,3.0,4.0,3.5468346074741426,0
CHEMBL81671,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,=,82.0,nM,696.89,3.0072000000000045,6.0,8.0,7.086186147616283,1
CHEMBL370955,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCCCC[C@@H]([C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc2ccncc2)C(C)C)NC(=O)[C@@H]1C,IC50,=,65.0,nM,688.9110000000002,3.4410000000000043,5.0,8.0,7.187086643357144,1
CHEMBL200617,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCN(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)[C@@H](C)C(=O)N1)C(=O)NCc1ccncc1,IC50,=,260.0,nM,674.884,3.050900000000004,5.0,8.0,6.585026652029182,0
CHEMBL200510,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCC[C@H](N)C(=O)N[C@@H](C)C(=O)N1)C(=O)NCc1ccccc1,IC50,=,2397.0,nM,545.7250000000003,1.5017000000000043,6.0,6.0,5.620331965966346,0
CHEMBL370185,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(=O)NCc1ccncc1,IC50,=,4925.0,nM,646.83,2.4627000000000034,6.0,8.0,5.307593765166369,0
CHEMBL200195,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(=O)NCc1ccccc1,IC50,=,285.0,nM,645.8420000000001,3.067700000000004,6.0,7.0,6.54515513999149,0
CHEMBL373255,CC(C)[C@H](NC(=O)CC[C@H](O)[C@@H]1CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(=O)NCc1ccccc1,IC50,=,9704.0,nM,631.815,2.8217000000000034,6.0,7.0,5.013049212141484,0
CHEMBL370369,CC(C)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,IC50,=,240.0,nM,501.6490000000003,2.3751000000000007,3.0,6.0,6.619788758288394,0
CHEMBL370801,CN(c1cc(/C=C/C2CC2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,IC50,=,730.0,nM,497.6610000000002,2.959600000000002,3.0,5.0,6.136677139879544,0
CHEMBL383772,CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)C2CCCC2)c1)S(C)(=O)=O,IC50,=,180.0,nM,527.6870000000004,2.909300000000001,3.0,6.0,6.7447274948966935,0
CHEMBL201730,CN(c1cc(/C=C\C2CC2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,IC50,=,35.0,nM,497.6610000000002,2.959600000000002,3.0,5.0,7.455931955649724,1
CHEMBL201961,CNC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,IC50,=,980.0,nM,488.61000000000024,0.8959999999999995,4.0,6.0,6.008773924307505,0
CHEMBL201155,CN(c1cc(CCC2CC2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,IC50,=,420.0,nM,499.6770000000002,2.8790000000000013,3.0,5.0,6.376750709602099,0
CHEMBL202057,CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)C2CCCCC2)c1)S(C)(=O)=O,IC50,=,450.0,nM,541.7140000000004,3.299400000000001,3.0,6.0,6.346787486224656,0
CHEMBL201940,CN(c1cc(Cc2ccccc2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,IC50,=,4630.0,nM,521.6830000000002,3.127200000000002,3.0,5.0,5.334419008982047,0
CHEMBL201049,C=C(c1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,IC50,=,1300.0,nM,533.6940000000002,3.597900000000002,3.0,5.0,5.886056647693163,0
